echem,rep,minutes,E,electrode,current,max_current,reactor
swv,91,1502.8,-0.314,i2,3.2711978e-6,3.2711978e-6,transfer_3
swv,92,1505.3,-0.278,i2,3.2406072e-6,3.2406072e-6,transfer_3
swv,93,1507.8,-0.285,i2,3.261056e-6,3.261056e-6,transfer_3
swv,94,1510.3,-0.31,i2,3.2522332e-6,3.2522332e-6,transfer_3
swv,95,1512.8166666666666,-0.297,i2,3.23566e-6,3.23566e-6,transfer_3
swv,96,1515.3166666666666,-0.318,i2,3.2292287e-6,3.2292287e-6,transfer_3
swv,97,1517.8166666666666,-0.28,i2,3.2211483e-6,3.2211483e-6,transfer_3
swv,98,1520.3166666666666,-0.308,i2,3.2363196e-6,3.2363196e-6,transfer_3
swv,99,1522.8166666666666,-0.301,i2,3.2425037e-6,3.2425037e-6,transfer_3
swv,1,1245.6666666666667,-0.291,i1,4.1809953e-6,4.1809953e-6,soak_2
swv,10,1268.1666666666667,-0.274,i1,1.0569532e-5,1.0569532e-5,soak_2
swv,11,1270.6666666666667,-0.273,i1,1.0801805e-5,1.0801805e-5,soak_2
swv,12,1273.1833333333334,-0.272,i1,1.1015691e-5,1.1015691e-5,soak_2
swv,13,1275.6833333333334,-0.277,i1,1.1162376e-5,1.1162376e-5,soak_2
swv,2,1248.1666666666667,-0.268,i1,4.8525831e-6,4.8525831e-6,soak_2
swv,3,1250.6666666666667,-0.273,i1,6.1105015e-6,6.1105015e-6,soak_2
swv,4,1253.1666666666667,-0.271,i1,7.2798639e-6,7.2798639e-6,soak_2
swv,5,1255.6666666666667,-0.28,i1,8.2087909e-6,8.2087909e-6,soak_2
swv,6,1258.1666666666667,-0.276,i1,8.9959794e-6,8.9959794e-6,soak_2
swv,7,1260.6666666666667,-0.27,i1,9.4457655e-6,9.4457655e-6,soak_2
swv,8,1263.1666666666667,-0.273,i1,9.9502195e-6,9.9502195e-6,soak_2
swv,9,1265.6666666666667,-0.278,i1,1.0261483e-5,1.0261483e-5,soak_2
swv,1,1245.6666666666667,-0.289,i2,3.1837967e-6,3.1837967e-6,soak_2
swv,10,1268.1666666666667,-0.281,i2,7.6828164e-6,7.6828164e-6,soak_2
swv,11,1270.6666666666667,-0.278,i2,7.8422008e-6,7.8422008e-6,soak_2
swv,12,1273.1833333333334,-0.272,i2,8.0604559e-6,8.0604559e-6,soak_2
swv,13,1275.6833333333334,-0.282,i2,8.1575872e-6,8.1575872e-6,soak_2
swv,2,1248.1666666666667,-0.28,i2,3.7154598e-6,3.7154598e-6,soak_2
swv,3,1250.6666666666667,-0.28,i2,4.6575792e-6,4.6575792e-6,soak_2
swv,4,1253.1666666666667,-0.288,i2,5.3281783e-6,5.3281783e-6,soak_2
swv,5,1255.6666666666667,-0.278,i2,5.8877931e-6,5.8877931e-6,soak_2
swv,6,1258.1666666666667,-0.274,i2,6.4631572e-6,6.4631572e-6,soak_2
swv,7,1260.6666666666667,-0.275,i2,6.9795669e-6,6.9795669e-6,soak_2
swv,8,1263.1666666666667,-0.271,i2,7.2233829e-6,7.2233829e-6,soak_2
swv,9,1265.6666666666667,-0.271,i2,7.5501484e-6,7.5501484e-6,soak_2
swv,1,896.45,-0.306,i1,4.6884174e-6,4.6884174e-6,soak_3
swv,10,918.95,-0.273,i1,8.3935702e-6,8.3935702e-6,soak_3
swv,11,921.45,-0.272,i1,8.6880127e-6,8.6880127e-6,soak_3
swv,12,923.95,-0.276,i1,8.8078195e-6,8.8078195e-6,soak_3
swv,13,926.45,-0.272,i1,8.9170717e-6,8.9170717e-6,soak_3
swv,14,928.95,-0.273,i1,9.0518824e-6,9.0518824e-6,soak_3
swv,15,931.45,-0.274,i1,9.1599804e-6,9.1599804e-6,soak_3
swv,16,933.95,-0.275,i1,9.3069139e-6,9.3069139e-6,soak_3
swv,17,936.45,-0.274,i1,9.3158187e-6,9.3158187e-6,soak_3
swv,18,938.95,-0.272,i1,9.4022307e-6,9.4022307e-6,soak_3
swv,19,941.45,-0.271,i1,9.4888892e-6,9.4888892e-6,soak_3
swv,2,898.95,-0.272,i1,4.4148351e-6,4.4148351e-6,soak_3
swv,20,943.95,-0.268,i1,9.4621746e-6,9.4621746e-6,soak_3
swv,21,946.45,-0.271,i1,9.5554296e-6,9.5554296e-6,soak_3
swv,22,948.95,-0.27,i1,9.6336789e-6,9.6336789e-6,soak_3
swv,23,951.4666666666667,-0.275,i1,9.6687218e-6,9.6687218e-6,soak_3
swv,24,953.9666666666667,-0.272,i1,9.6987351e-6,9.6987351e-6,soak_3
swv,25,956.4666666666667,-0.271,i1,9.7301499e-6,9.7301499e-6,soak_3
swv,26,958.9666666666667,-0.27,i1,9.7428474e-6,9.7428474e-6,soak_3
swv,27,961.4666666666667,-0.273,i1,9.7242955e-6,9.7242955e-6,soak_3
swv,28,963.9666666666667,-0.271,i1,9.7746752e-6,9.7746752e-6,soak_3
swv,29,966.4666666666667,-0.274,i1,9.797679e-6,9.797679e-6,soak_3
swv,3,901.45,-0.276,i1,5.2092792e-6,5.2092792e-6,soak_3
swv,30,968.9666666666667,-0.275,i1,9.8352793e-6,9.8352793e-6,soak_3
swv,31,971.4666666666667,-0.274,i1,9.9292765e-6,9.9292765e-6,soak_3
swv,32,973.9666666666667,-0.274,i1,9.9214431e-6,9.9214431e-6,soak_3
swv,33,976.4666666666667,-0.272,i1,9.9279569e-6,9.9279569e-6,soak_3
swv,34,978.9666666666667,-0.275,i1,9.8882965e-6,9.8882965e-6,soak_3
swv,35,981.4666666666667,-0.273,i1,9.9312547e-6,9.9312547e-6,soak_3
swv,36,983.9666666666667,-0.277,i1,9.9491481e-6,9.9491481e-6,soak_3
swv,37,986.4666666666667,-0.273,i1,1.0013378e-5,1.0013378e-5,soak_3
swv,38,988.9666666666667,-0.27,i1,9.9432109e-6,9.9432109e-6,soak_3
swv,39,991.4666666666667,-0.277,i1,9.9888912e-6,9.9888912e-6,soak_3
swv,4,903.95,-0.275,i1,6.0005077e-6,6.0005077e-6,soak_3
swv,40,993.9666666666667,-0.274,i1,1.0006865e-5,1.0006865e-5,soak_3
swv,41,996.4666666666667,-0.276,i1,1.0009092e-5,1.0009092e-5,soak_3
swv,42,998.9666666666667,-0.272,i1,1.0001342e-5,1.0001342e-5,soak_3
swv,43,1001.4666666666667,-0.275,i1,9.9992794e-6,9.9992794e-6,soak_3
swv,44,1003.9666666666667,-0.269,i1,1.0020553e-5,1.0020553e-5,soak_3
swv,45,1006.4666666666667,-0.273,i1,1.0095338e-5,1.0095338e-5,soak_3
swv,46,1008.9666666666667,-0.275,i1,1.0018244e-5,1.0018244e-5,soak_3
swv,47,1011.4666666666667,-0.279,i1,1.002212e-5,1.002212e-5,soak_3
swv,48,1013.9666666666667,-0.275,i1,1.0115706e-5,1.0115706e-5,soak_3
swv,49,1016.4666666666667,-0.273,i1,1.0067634e-5,1.0067634e-5,soak_3
swv,5,906.45,-0.271,i1,6.6224584e-6,6.6224584e-6,soak_3
swv,50,1018.9666666666667,-0.271,i1,1.0075632e-5,1.0075632e-5,soak_3
swv,51,1021.4666666666667,-0.275,i1,1.0173011e-5,1.0173011e-5,soak_3
swv,52,1023.9666666666667,-0.272,i1,1.0092534e-5,1.0092534e-5,soak_3
swv,53,1026.4666666666667,-0.276,i1,1.0094349e-5,1.0094349e-5,soak_3
swv,54,1028.9833333333333,-0.274,i1,1.0135412e-5,1.0135412e-5,soak_3
swv,55,1031.4833333333333,-0.276,i1,1.0197086e-5,1.0197086e-5,soak_3
swv,6,908.95,-0.271,i1,7.1535446e-6,7.1535446e-6,soak_3
swv,7,911.45,-0.27,i1,7.6134729e-6,7.6134729e-6,soak_3
swv,8,913.95,-0.273,i1,7.9406509e-6,7.9406509e-6,soak_3
swv,9,916.45,-0.273,i1,8.2575207e-6,8.2575207e-6,soak_3
swv,1,896.45,-0.349,i2,3.8640419e-6,3.8640419e-6,soak_3
swv,10,918.95,-0.273,i2,6.3268608e-6,6.3268608e-6,soak_3
swv,11,921.45,-0.277,i2,6.3592652e-6,6.3592652e-6,soak_3
swv,12,923.95,-0.269,i2,6.5122995e-6,6.5122995e-6,soak_3
swv,13,926.45,-0.272,i2,6.6383718e-6,6.6383718e-6,soak_3
swv,14,928.95,-0.278,i2,6.7848923e-6,6.7848923e-6,soak_3
swv,15,931.45,-0.281,i2,6.7063966e-6,6.7063966e-6,soak_3
swv,16,933.95,-0.278,i2,6.7818419e-6,6.7818419e-6,soak_3
swv,17,936.45,-0.277,i2,6.8887025e-6,6.8887025e-6,soak_3
swv,18,938.95,-0.272,i2,6.9328971e-6,6.9328971e-6,soak_3
swv,19,941.45,-0.278,i2,6.9753614e-6,6.9753614e-6,soak_3
swv,19,941.45,-0.279,i2,6.9753614e-6,6.9753614e-6,soak_3
swv,2,898.95,-0.279,i2,3.4909376e-6,3.4909376e-6,soak_3
swv,20,943.95,-0.275,i2,7.0671326e-6,7.0671326e-6,soak_3
swv,21,946.45,-0.278,i2,7.083871e-6,7.083871e-6,soak_3
swv,22,948.95,-0.279,i2,7.0365422e-6,7.0365422e-6,soak_3
swv,23,951.4666666666667,-0.275,i2,7.097723e-6,7.097723e-6,soak_3
swv,24,953.9666666666667,-0.277,i2,7.0907972e-6,7.0907972e-6,soak_3
swv,25,956.4666666666667,-0.276,i2,7.1124823e-6,7.1124823e-6,soak_3
swv,26,958.9666666666667,-0.27,i2,7.1439804e-6,7.1439804e-6,soak_3
swv,27,961.4666666666667,-0.275,i2,7.1928753e-6,7.1928753e-6,soak_3
swv,28,963.9666666666667,-0.278,i2,7.2281659e-6,7.2281659e-6,soak_3
swv,29,966.4666666666667,-0.276,i2,7.1392806e-6,7.1392806e-6,soak_3
swv,3,901.45,-0.283,i2,3.9905262e-6,3.9905262e-6,soak_3
swv,30,968.9666666666667,-0.275,i2,7.2155503e-6,7.2155503e-6,soak_3
swv,31,971.4666666666667,-0.277,i2,7.233607e-6,7.233607e-6,soak_3
swv,32,973.9666666666667,-0.275,i2,7.1570075e-6,7.1570075e-6,soak_3
swv,33,976.4666666666667,-0.274,i2,7.2173639e-6,7.2173639e-6,soak_3
swv,34,978.9666666666667,-0.277,i2,7.1781983e-6,7.1781983e-6,soak_3
swv,35,981.4666666666667,-0.276,i2,7.2188482e-6,7.2188482e-6,soak_3
swv,36,983.9666666666667,-0.28,i2,7.2063149e-6,7.2063149e-6,soak_3
swv,37,986.4666666666667,-0.278,i2,7.3158967e-6,7.3158967e-6,soak_3
swv,38,988.9666666666667,-0.273,i2,7.2452335e-6,7.2452335e-6,soak_3
swv,39,991.4666666666667,-0.272,i2,7.2286603e-6,7.2286603e-6,soak_3
swv,4,903.95,-0.28,i2,4.5038028e-6,4.5038028e-6,soak_3
swv,40,993.9666666666667,-0.277,i2,7.2312987e-6,7.2312987e-6,soak_3
swv,41,996.4666666666667,-0.276,i2,7.255705e-6,7.255705e-6,soak_3
swv,42,998.9666666666667,-0.272,i2,7.2885214e-6,7.2885214e-6,soak_3
swv,43,1001.4666666666667,-0.276,i2,7.1936174e-6,7.1936174e-6,soak_3
swv,44,1003.9666666666667,-0.274,i2,7.2463054e-6,7.2463054e-6,soak_3
swv,45,1006.4666666666667,-0.274,i2,7.2455632e-6,7.2455632e-6,soak_3
swv,46,1008.9666666666667,-0.273,i2,7.2712064e-6,7.2712064e-6,soak_3
swv,47,1011.4666666666667,-0.274,i2,7.3102074e-6,7.3102074e-6,soak_3
swv,48,1013.9666666666667,-0.275,i2,7.2503453e-6,7.2503453e-6,soak_3
swv,49,1016.4666666666667,-0.278,i2,7.2717839e-6,7.2717839e-6,soak_3
swv,5,906.45,-0.271,i2,4.9306668e-6,4.9306668e-6,soak_3
swv,50,1018.9666666666667,-0.274,i2,7.2437488e-6,7.2437488e-6,soak_3
swv,51,1021.4666666666667,-0.273,i2,7.2760713e-6,7.2760713e-6,soak_3
swv,52,1023.9666666666667,-0.277,i2,7.2775551e-6,7.2775551e-6,soak_3
swv,53,1026.4666666666667,-0.276,i2,7.2558705e-6,7.2558705e-6,soak_3
swv,54,1028.9833333333333,-0.274,i2,7.2745875e-6,7.2745875e-6,soak_3
swv,55,1031.4833333333333,-0.277,i2,7.2370703e-6,7.2370703e-6,soak_3
swv,6,908.95,-0.28,i2,5.3299918e-6,5.3299918e-6,soak_3
swv,7,911.45,-0.277,i2,5.6885019e-6,5.6885019e-6,soak_3
swv,8,913.95,-0.273,i2,5.8365067e-6,5.8365067e-6,soak_3
swv,9,916.45,-0.278,i2,6.170033e-6,6.170033e-6,soak_3
