echem,rep,minutes,E,electrode,current,max_current,reactor
gc,38,1181.8666666666666,-0.399,i2,-6.8657031e-9,6.8657031e-9,transfer_2
gc,39,1184.3666666666666,-0.326,i2,-1.4340989e-7,1.4340989e-7,transfer_2
gc,4,1096.8666666666666,-0.399,i2,-3.7123036e-7,3.7123036e-7,transfer_2
gc,40,1186.8666666666666,-0.398,i2,-5.5692309e-9,5.5692309e-9,transfer_2
gc,41,1189.3666666666666,-0.399,i2,-4.8303295e-9,4.8303295e-9,transfer_2
gc,42,1191.8666666666666,-0.398,i2,-4.551544e-9,4.551544e-9,transfer_2
gc,43,1194.3666666666666,-0.383,i2,-4.6306265e-9,4.6306265e-9,transfer_2
gc,44,1196.8666666666666,-0.399,i2,-4.245599e-9,4.245599e-9,transfer_2
gc,45,1199.3833333333334,-0.399,i2,-3.9116954e-9,3.9116954e-9,transfer_2
gc,46,1201.8833333333334,-0.207,i2,3.5851584e-9,3.5851584e-9,transfer_2
gc,47,1204.3833333333334,-0.205,i2,3.4972893e-9,3.4972893e-9,transfer_2
gc,48,1206.8833333333334,-0.209,i2,3.6314896e-9,3.6314896e-9,transfer_2
gc,49,1209.3833333333334,-0.205,i2,3.6099217e-9,3.6099217e-9,transfer_2
gc,5,1099.3666666666666,-0.399,i2,-3.0751707e-7,3.0751707e-7,transfer_2
gc,50,1211.8833333333334,-0.205,i2,3.6650398e-9,3.6650398e-9,transfer_2
gc,51,1214.3833333333334,-0.202,i2,3.6690337e-9,3.6690337e-9,transfer_2
gc,52,1216.8833333333334,-0.205,i2,3.7377315e-9,3.7377315e-9,transfer_2
gc,53,1219.3833333333334,-0.208,i2,3.6993886e-9,3.6993886e-9,transfer_2
gc,54,1221.8833333333334,-0.208,i2,3.6235015e-9,3.6235015e-9,transfer_2
gc,55,1224.3833333333334,-0.209,i2,3.5987382e-9,3.5987382e-9,transfer_2
gc,56,1226.8833333333334,-0.201,i2,3.7952463e-9,3.7952463e-9,transfer_2
gc,57,1229.3833333333334,-0.207,i2,3.6410752e-9,3.6410752e-9,transfer_2
gc,58,1231.8833333333334,-0.203,i2,3.6322885e-9,3.6322885e-9,transfer_2
gc,59,1234.3833333333334,-0.202,i2,3.6850099e-9,3.6850099e-9,transfer_2
gc,6,1101.8666666666666,-0.399,i2,-2.5729415e-7,2.5729415e-7,transfer_2
gc,60,1236.8833333333334,-0.204,i2,3.6418741e-9,3.6418741e-9,transfer_2
gc,61,1239.3833333333334,-0.21,i2,3.6953947e-9,3.6953947e-9,transfer_2
gc,7,1104.3666666666666,-0.399,i2,-2.2053761e-7,2.2053761e-7,transfer_2
gc,8,1106.8666666666666,-0.399,i2,-1.8922258e-7,1.8922258e-7,transfer_2
gc,9,1109.3666666666666,-0.399,i2,-1.6215802e-7,1.6215802e-7,transfer_2
gc,1,1280.0666666666666,-0.399,i1,1.0745464e-6,1.0745464e-6,transfer_3
gc,10,1302.5666666666666,-0.399,i1,1.997613e-7,1.997613e-7,transfer_3
gc,100,1527.6333333333334,-0.398,i1,1.4127706e-8,1.4127706e-8,transfer_3
gc,11,1305.0666666666666,-0.399,i1,1.7324872e-7,1.7324872e-7,transfer_3
gc,12,1307.5666666666666,-0.399,i1,1.5171914e-7,1.5171914e-7,transfer_3
gc,13,1310.0666666666666,-0.399,i1,1.3351021e-7,1.3351021e-7,transfer_3
gc,14,1312.5666666666666,-0.399,i1,1.1864351e-7,1.1864351e-7,transfer_3
gc,15,1315.0666666666666,-0.399,i1,1.0525942e-7,1.0525942e-7,transfer_3
