PHZadded,molecule,reactor_from_transfer,echem_from_transfer,rep,minutes_from_transfer,E_from_maxs_from_transfer,PHZaddedInt,electrode,current_from_maxs_from_transfer,max_current_from_transfer,E_from_mins_from_transfer,current_from_mins_from_transfer,min_current_from_transfer,signal_from_transfer,min_time,norm_time,reactor_from_soak,echem_from_soak,minutes_from_soak,E_from_maxs_from_soak,current_from_maxs_from_soak,max_current_from_soak,E_from_mins_from_soak,current_from_mins_from_soak,min_current_from_soak,signal_from_soak,i0,norm_signal
50uM,PYO,transfer,SWV,26,152.05,-0.28,50,i1,1.1908833e-6,1.1908833e-6,-0.008,3.5110565e-7,3.5110565e-7,8.3977765e-7,148.45,3.800000000000023,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.1255677525905292
50uM,PYO,transfer,SWV,27,152.2,-0.291,50,i1,1.1757447e-6,1.1757447e-6,0.014,3.5321648e-7,3.5321648e-7,8.225282199999999e-7,148.45,3.95,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12298853158057775
50uM,PYO,transfer,SWV,28,152.35,-0.289,50,i1,1.1767506e-6,1.1767506e-6,-0.017,3.4533389e-7,3.4533389e-7,8.3141671e-7,148.45,4.100000000000006,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12431758304226337
50uM,PYO,transfer,SWV,29,152.48333333333332,-0.296,50,i1,1.1817144e-6,1.1817144e-6,0.002,3.4449289e-7,3.4449289e-7,8.3722151e-7,148.45,4.233333333333332,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12518554575862942
50uM,PYO,transfer,SWV,3,148.75,-0.28,50,i1,1.874361e-6,1.874361e-6,-0.006,3.3661024e-7,3.3661024e-7,1.53775076e-6,148.45,0.5000000000000113,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.22993218142633143
50uM,PYO,transfer,SWV,30,152.63333333333333,-0.288,50,i1,1.1565164e-6,1.1565164e-6,-0.021,3.5371121e-7,3.5371121e-7,8.0280519e-7,148.45,4.383333333333337,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12003944553217485
50uM,PYO,transfer,SWV,31,152.78333333333333,-0.291,50,i1,1.1591715e-6,1.1591715e-6,-0.019,3.5639925e-7,3.5639925e-7,8.0277225e-7,148.45,4.533333333333343,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12003452017869547
50uM,PYO,transfer,SWV,32,152.91666666666666,-0.287,50,i1,1.1644486e-6,1.1644486e-6,0.002,3.5511295e-7,3.5511295e-7,8.0933565e-7,148.45,4.666666666666669,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12101591255958662
50uM,PYO,transfer,SWV,33,153.06666666666666,-0.293,50,i1,1.1688846e-6,1.1688846e-6,-0.026,3.5592097e-7,3.5592097e-7,8.1296363e-7,148.45,4.816666666666674,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12155838626681542
50uM,PYO,transfer,SWV,34,153.21666666666667,-0.294,50,i1,1.1555765e-6,1.1555765e-6,-0.015,3.5418947e-7,3.5418947e-7,8.0138703e-7,148.45,4.96666666666668,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11982739515906266
50uM,PYO,transfer,SWV,35,153.35,-0.295,50,i1,1.1614306e-6,1.1614306e-6,-0.021,3.4652123e-7,3.4652123e-7,8.1490937e-7,148.45,5.100000000000006,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12184932303909735
50uM,PYO,transfer,SWV,36,153.5,-0.29,50,i1,1.1570112e-6,1.1570112e-6,-0.03,3.5369476e-7,3.5369476e-7,8.033164400000001e-7,148.45,5.2500000000000115,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12011589018810481
50uM,PYO,transfer,SWV,37,153.65,-0.291,50,i1,1.15899e-6,1.15899e-6,-0.019,3.544863e-7,3.544863e-7,8.045037e-7,148.45,5.400000000000017,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12029341523886154
50uM,PYO,transfer,SWV,38,153.78333333333333,-0.293,50,i1,1.160161e-6,1.160161e-6,0.005,3.5090778e-7,3.5090778e-7,8.0925322e-7,148.45,5.533333333333343,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12100358721388822
50uM,PYO,transfer,SWV,39,153.93333333333334,-0.284,50,i1,1.1507282e-6,1.1507282e-6,-0.017,3.4723035e-7,3.4723035e-7,8.0349785e-7,148.45,5.683333333333349,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.12014301551824123
50uM,PYO,transfer,SWV,4,148.88333333333333,-0.277,50,i1,1.6870092e-6,1.6870092e-6,-0.012,3.3694008e-7,3.3694008e-7,1.35006912e-6,148.45,0.6333333333333371,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.2018690843228246
50uM,PYO,transfer,SWV,40,154.06666666666666,-0.292,50,i1,1.164696e-6,1.164696e-6,-0.02,3.6320992e-7,3.6320992e-7,8.0148608e-7,148.45,5.816666666666674,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11984220561025064
50uM,PYO,transfer,SWV,41,154.21666666666667,-0.284,50,i1,1.1317637e-6,1.1317637e-6,-0.015,3.4597704e-7,3.4597704e-7,7.8578666e-7,148.45,5.96666666666668,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11749474984457885
50uM,PYO,transfer,SWV,42,154.36666666666667,-0.284,50,i1,1.1409492e-6,1.1409492e-6,-0.01,3.5394208e-7,3.5394208e-7,7.870071199999999e-7,148.45,6.116666666666686,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.1176772391253148
50uM,PYO,transfer,SWV,43,154.5,-0.28,50,i1,1.1284986e-6,1.1284986e-6,-0.03,3.6142893e-7,3.6142893e-7,7.670696700000001e-7,148.45,6.2500000000000115,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11469609192654616
50uM,PYO,transfer,SWV,44,154.65,-0.285,50,i1,1.1436866e-6,1.1436866e-6,-0.006,3.4629036e-7,3.4629036e-7,7.973962400000001e-7,148.45,6.400000000000017,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.119230672286811
50uM,PYO,transfer,SWV,45,154.8,-0.285,50,i1,1.1315988e-6,1.1315988e-6,-0.008,3.6235241e-7,3.6235241e-7,7.692463899999999e-7,148.45,6.550000000000023,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11502156598318344
50uM,PYO,transfer,SWV,46,154.93333333333334,-0.292,50,i1,1.1373377e-6,1.1373377e-6,-0.008,3.5537681e-7,3.5537681e-7,7.819608900000001e-7,148.45,6.683333333333349,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11692270158772389
50uM,PYO,transfer,SWV,47,155.08333333333334,-0.283,50,i1,1.1288944e-6,1.1288944e-6,-0.021,3.512211e-7,3.512211e-7,7.776732999999999e-7,148.45,6.833333333333354,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.116281599695658
50uM,PYO,transfer,SWV,48,155.23333333333332,-0.291,50,i1,1.1336602e-6,1.1336602e-6,-0.041,3.6419937e-7,3.6419937e-7,7.694608300000001e-7,148.45,6.983333333333332,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11505363012404923
50uM,PYO,transfer,SWV,49,155.36666666666667,-0.289,50,i1,1.1346661e-6,1.1346661e-6,-0.029,3.6184119e-7,3.6184119e-7,7.7282491e-7,148.45,7.116666666666686,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11555664418394322
50uM,PYO,transfer,SWV,5,149.03333333333333,-0.272,50,i1,1.5334138e-6,1.5334138e-6,-0.01,3.4299222e-7,3.4299222e-7,1.19042158e-6,148.45,0.7833333333333428,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.17799778600426777
50uM,PYO,transfer,SWV,50,155.51666666666668,-0.291,50,i1,1.1211107e-6,1.1211107e-6,-0.012,3.5755357e-7,3.5755357e-7,7.6355713e-7,148.45,7.2666666666666915,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.11417087938524507
50uM,PYO,transfer,SWV,6,149.18333333333334,-0.276,50,i1,1.4454023e-6,1.4454023e-6,0.001,3.4856609e-7,3.4856609e-7,1.09683621e-6,148.45,0.9333333333333484,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.16400443361360445
50uM,PYO,transfer,SWV,7,149.31666666666666,-0.271,50,i1,1.3774272e-6,1.3774272e-6,-0.006,3.5024817e-7,3.5024817e-7,1.02717903e-6,148.45,1.0666666666666742,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.1535889438177115
50uM,PYO,transfer,SWV,8,149.46666666666667,-0.286,50,i1,1.3498711e-6,1.3498711e-6,-0.031,3.510562e-7,3.510562e-7,9.988149e-7,148.45,1.2166666666666799,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.1493477972972181
50uM,PYO,transfer,SWV,9,149.61666666666667,-0.287,50,i1,1.3348975e-6,1.3348975e-6,-0.013,3.4698297e-7,3.4698297e-7,9.879145299999999e-7,148.45,1.3666666666666856,soak,SWVfast.txt,145.85,-0.28,6.9212392e-6,6.9212392e-6,0.004,2.3339433e-7,2.3339433e-7,6.68784487e-6,6.68784487e-6,0.147717919479792
75uM,PYO,transfer,SWV,1,176.06666666666666,-0.275,75,i1,3.1111713e-6,3.1111713e-6,-0.003,3.5140249e-7,3.5140249e-7,2.75976881e-6,176.06666666666666,0.2,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.2955741120342133
75uM,PYO,transfer,SWV,10,177.35,-0.286,75,i1,1.3748382e-6,1.3748382e-6,0.007,3.4467425e-7,3.4467425e-7,1.03016395e-6,176.06666666666666,1.4833333333333314,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.11033163128287826
75uM,PYO,transfer,SWV,11,177.5,-0.282,75,i1,1.3631297e-6,1.3631297e-6,-0.018,3.3850671e-7,3.3850671e-7,1.02462299e-6,176.06666666666666,1.633333333333337,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10973818869961453
75uM,PYO,transfer,SWV,12,177.65,-0.283,75,i1,1.3478593e-6,1.3478593e-6,-0.004,3.4398164e-7,3.4398164e-7,1.00387766e-6,176.06666666666666,1.7833333333333428,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10751634226400432
75uM,PYO,transfer,SWV,13,177.78333333333333,-0.279,75,i1,1.3387398e-6,1.3387398e-6,0.007,3.461914e-7,3.461914e-7,9.925484e-7,176.06666666666666,1.9166666666666685,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.106302966726035
75uM,PYO,transfer,SWV,14,177.93333333333334,-0.276,75,i1,1.3182417e-6,1.3182417e-6,-0.012,3.4812084e-7,3.4812084e-7,9.701208600000001e-7,176.06666666666666,2.0666666666666744,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10390095384851002
75uM,PYO,transfer,SWV,15,178.08333333333334,-0.282,75,i1,1.3014212e-6,1.3014212e-6,-0.003,3.4315713e-7,3.4315713e-7,9.5826407e-7,176.06666666666666,2.21666666666668,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10263107929846531
75uM,PYO,transfer,SWV,16,178.21666666666667,-0.294,75,i1,1.307935e-6,1.307935e-6,-0.022,3.4248097e-7,3.4248097e-7,9.654540299999998e-7,176.06666666666666,2.350000000000006,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10340113149807743
75uM,PYO,transfer,SWV,17,178.36666666666667,-0.288,75,i1,1.2894983e-6,1.2894983e-6,0.015,3.4744471e-7,3.4744471e-7,9.4205359e-7,176.06666666666666,2.5000000000000115,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10089492001791732
75uM,PYO,transfer,SWV,18,178.51666666666668,-0.277,75,i1,1.2906855e-6,1.2906855e-6,-0.01,3.4305816e-7,3.4305816e-7,9.476273399999999e-7,176.06666666666666,2.6500000000000172,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.10149187444431025
75uM,PYO,transfer,SWV,19,178.65,-0.273,75,i1,1.2673182e-6,1.2673182e-6,-0.011,3.4437744e-7,3.4437744e-7,9.229407600000001e-7,176.06666666666666,2.783333333333343,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09884791603148164
75uM,PYO,transfer,SWV,2,176.2,-0.28,75,i1,2.4357741e-6,2.4357741e-6,-0.015,3.5166636e-7,3.5166636e-7,2.0841077400000002e-06,176.06666666666666,0.33333333333332577,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.22321010818081213
75uM,PYO,transfer,SWV,20,178.8,-0.284,75,i1,1.2680603e-6,1.2680603e-6,-0.019,3.4187082e-7,3.4187082e-7,9.2618948e-7,176.06666666666666,2.9333333333333487,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09919585732488576
75uM,PYO,transfer,SWV,21,178.95,-0.288,75,i1,1.2607878e-6,1.2607878e-6,-0.014,3.4889592e-7,3.4889592e-7,9.118918800000001e-7,176.06666666666666,3.083333333333326,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09766456948334358
75uM,PYO,transfer,SWV,22,179.08333333333334,-0.275,75,i1,1.254142e-6,1.254142e-6,-0.008,3.4281078e-7,3.4281078e-7,9.1133122e-7,176.06666666666666,3.21666666666668,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09760452221378511
75uM,PYO,transfer,SWV,23,179.23333333333332,-0.288,75,i1,1.2516354e-6,1.2516354e-6,-0.011,3.4544934e-7,3.4544934e-7,9.061860600000002e-7,176.06666666666666,3.3666666666666574,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09705347022248664
75uM,PYO,transfer,SWV,24,179.36666666666667,-0.286,75,i1,1.252328e-6,1.252328e-6,-0.005,3.4450935e-7,3.4450935e-7,9.0781865e-7,176.06666666666666,3.5000000000000115,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09722832231075482
75uM,PYO,transfer,SWV,25,179.51666666666668,-0.288,75,i1,1.2288946e-6,1.2288946e-6,-0.004,3.4046911e-7,3.4046911e-7,8.884254900000002e-7,176.06666666666666,3.6500000000000172,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09515129468953992
75uM,PYO,transfer,SWV,26,179.66666666666666,-0.283,75,i1,1.2209131e-6,1.2209131e-6,-0.016,3.4505354e-7,3.4505354e-7,8.758595599999999e-7,176.06666666666666,3.7999999999999945,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09380547050739252
75uM,PYO,transfer,SWV,27,179.8,-0.286,75,i1,1.2297027e-6,1.2297027e-6,0.012,3.4406409e-7,3.4406409e-7,8.856386099999999e-7,176.06666666666666,3.9333333333333487,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09485281694083822
75uM,PYO,transfer,SWV,28,179.95,-0.281,75,i1,1.20495e-6,1.20495e-6,-0.024,3.4408058e-7,3.4408058e-7,8.6086942e-7,176.06666666666666,4.083333333333326,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09220001091102563
75uM,PYO,transfer,SWV,29,180.1,-0.287,75,i1,1.2197256e-6,1.2197256e-6,-0.008,3.4556479e-7,3.4556479e-7,8.741608100000001e-7,176.06666666666666,4.233333333333332,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09362353261426223
75uM,PYO,transfer,SWV,3,176.35,-0.278,75,i1,2.1177159e-6,2.1177159e-6,-0.016,3.422831e-7,3.422831e-7,1.7754328000000002e-6,176.06666666666666,0.48333333333333145,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.19015070082497854
75uM,PYO,transfer,SWV,30,180.23333333333332,-0.278,75,i1,1.2122224e-6,1.2122224e-6,0.003,3.4157398e-7,3.4157398e-7,8.7064842e-7,176.06666666666666,4.366666666666657,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09324735198941929
75uM,PYO,transfer,SWV,31,180.38333333333333,-0.297,75,i1,1.2137396e-6,1.2137396e-6,0.008,3.4604301e-7,3.4604301e-7,8.6769659e-7,176.06666666666666,4.516666666666663,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09293120792403073
75uM,PYO,transfer,SWV,32,180.53333333333333,-0.293,75,i1,1.2257779e-6,1.2257779e-6,-0.007,3.4068347e-7,3.4068347e-7,8.850944300000001e-7,176.06666666666666,4.666666666666669,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09479453469643286
75uM,PYO,transfer,SWV,33,180.66666666666666,-0.291,75,i1,1.2045541e-6,1.2045541e-6,-0.017,3.467521e-7,3.467521e-7,8.57802e-7,176.06666666666666,4.7999999999999945,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09187148703632615
75uM,PYO,transfer,SWV,34,180.81666666666666,-0.294,75,i1,1.1971333e-6,1.1971333e-6,-0.003,3.5257335e-7,3.5257335e-7,8.4455995e-7,176.06666666666666,4.95,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.0904532496984447
75uM,PYO,transfer,SWV,35,180.95,-0.278,75,i1,1.1906855e-6,1.1906855e-6,-0.011,3.4055157e-7,3.4055157e-7,8.5013393e-7,176.06666666666666,5.083333333333326,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09105022875807704
75uM,PYO,transfer,SWV,36,181.1,-0.291,75,i1,1.181665e-6,1.181665e-6,0.014,3.483517e-7,3.483517e-7,8.333132999999999e-7,176.06666666666666,5.233333333333332,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08924872177745931
75uM,PYO,transfer,SWV,37,181.25,-0.28,75,i1,1.1885745e-6,1.1885745e-6,-0.018,3.4718087e-7,3.4718087e-7,8.4139363e-7,176.06666666666666,5.383333333333337,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09011413353080594
75uM,PYO,transfer,SWV,38,181.38333333333333,-0.276,75,i1,1.184485e-6,1.184485e-6,-0.014,3.4741174e-7,3.4741174e-7,8.3707326e-7,176.06666666666666,5.516666666666663,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.0896514174069835
75uM,PYO,transfer,SWV,39,181.53333333333333,-0.293,75,i1,1.1842375e-6,1.1842375e-6,-0.002,3.453174e-7,3.453174e-7,8.389200999999999e-7,176.06666666666666,5.666666666666669,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08984921589325208
75uM,PYO,transfer,SWV,4,176.5,-0.272,75,i1,1.8992293e-6,1.8992293e-6,0.012,3.4986886e-7,3.4986886e-7,1.54936044e-6,176.06666666666666,0.6333333333333371,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.1659381157633773
75uM,PYO,transfer,SWV,40,181.68333333333334,-0.289,75,i1,1.1885252e-6,1.1885252e-6,-0.012,3.4234907e-7,3.4234907e-7,8.461761300000001e-7,176.06666666666666,5.816666666666674,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.09062634425863268
75uM,PYO,transfer,SWV,41,181.81666666666666,-0.282,75,i1,1.1684888e-6,1.1684888e-6,-0.018,3.4737874e-7,3.4737874e-7,8.211100599999999e-7,176.06666666666666,5.95,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08794174207181492
75uM,PYO,transfer,SWV,42,181.96666666666667,-0.288,75,i1,1.1789768e-6,1.1789768e-6,0.005,3.4126066e-7,3.4126066e-7,8.377161399999999e-7,176.06666666666666,6.100000000000006,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08972027052411999
75uM,PYO,transfer,SWV,43,182.11666666666667,-0.283,75,i1,1.1665594e-6,1.1665594e-6,0.006,3.4218414e-7,3.4218414e-7,8.243752600000001e-7,176.06666666666666,6.2500000000000115,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08829144839037215
75uM,PYO,transfer,SWV,44,182.25,-0.274,75,i1,1.1575389e-6,1.1575389e-6,-0,3.485826e-7,3.485826e-7,8.089563e-7,176.06666666666666,6.383333333333337,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08664006172567139
75uM,PYO,transfer,SWV,45,182.4,-0.28,75,i1,1.1717375e-6,1.1717375e-6,-0.02,3.4008983e-7,3.4008983e-7,8.3164767e-7,176.06666666666666,6.533333333333343,soak,SWVfast.txt,174.08333333333334,-0.278,9.5987689e-6,9.5987689e-6,-0.013,2.6179148e-7,2.6179148e-7,9.33697742e-6,9.33697742e-6,0.08907033107080171
