time,intensity,condition,min,bg_sub
4.01e-9,0.0964819,dPHZ + 1uM Ru 2uM Rh,0.0961995,2.824000000000021e-4
4.21e-9,0.0964724,dPHZ + 1uM Ru 2uM Rh,0.0962073,2.651000000000042e-4
4.41e-9,0.0966712,dPHZ + 1uM Ru 2uM Rh,0.0964599,2.112999999999976e-4
4.61e-9,0.0971495,dPHZ + 1uM Ru 2uM Rh,0.0968359,3.135999999999972e-4
4.81e-9,0.0976425,dPHZ + 1uM Ru 2uM Rh,0.0973307,3.117999999999871e-4
5.01e-9,0.098225,dPHZ + 1uM Ru 2uM Rh,0.0978767,3.483000000000097e-4
5.21e-9,0.0987536,dPHZ + 1uM Ru 2uM Rh,0.0984236,3.2999999999999696e-4
5.41e-9,0.0991998,dPHZ + 1uM Ru 2uM Rh,0.098888,3.1180000000000097e-4
5.61e-9,0.0994568,dPHZ + 1uM Ru 2uM Rh,0.0991033,3.534999999999927e-4
5.81e-9,0.0996425,dPHZ + 1uM Ru 2uM Rh,0.099184,4.585000000000006e-4
6.01e-9,0.0995913,dPHZ + 1uM Ru 2uM Rh,0.0991432,4.4809999999999295e-4
6.21e-9,0.0994681,dPHZ + 1uM Ru 2uM Rh,0.0990102,4.578999999999972e-4
6.41e-9,0.0992884,dPHZ + 1uM Ru 2uM Rh,0.0987802,5.082000000000003e-4
6.61e-9,0.0990497,dPHZ + 1uM Ru 2uM Rh,0.0985337,5.160000000000026e-4
6.81e-9,0.098745,dPHZ + 1uM Ru 2uM Rh,0.0981943,5.507000000000012e-4
7.01e-9,0.0986217,dPHZ + 1uM Ru 2uM Rh,0.0980146,6.071000000000132e-4
7.21e-9,0.0985132,dPHZ + 1uM Ru 2uM Rh,0.0978314,6.817999999999963e-4
7.41e-9,0.0984984,dPHZ + 1uM Ru 2uM Rh,0.0976884,8.100000000000052e-4
7.61e-9,0.0984941,dPHZ + 1uM Ru 2uM Rh,0.0976233,8.708000000000049e-4
7.81e-9,0.0983483,dPHZ + 1uM Ru 2uM Rh,0.0975347,8.135999999999977e-4
8.01e-9,0.098067,dPHZ + 1uM Ru 2uM Rh,0.097395,6.720000000000059e-4
8.21e-9,0.0978925,dPHZ + 1uM Ru 2uM Rh,0.0971406,7.518999999999998e-4
8.41e-9,0.0975627,dPHZ + 1uM Ru 2uM Rh,0.0969505,6.122000000000072e-4
8.71e-9,0.097057,dPHZ + 1uM Ru 2uM Rh,0.0964106,6.464000000000053e-4
9.01e-9,0.0964108,dPHZ + 1uM Ru 2uM Rh,0.0957943,6.165000000000059e-4
9.21e-9,0.095903,dPHZ + 1uM Ru 2uM Rh,0.0954201,4.829000000000083e-4
9.41e-9,0.0955436,dPHZ + 1uM Ru 2uM Rh,0.0950642,4.794000000000048e-4
9.61e-9,0.0953248,dPHZ + 1uM Ru 2uM Rh,0.094822,5.027999999999977e-4
9.81e-9,0.0953509,dPHZ + 1uM Ru 2uM Rh,0.0948203,5.306000000000061e-4
1.001e-8,0.0955523,dPHZ + 1uM Ru 2uM Rh,0.0950599,4.924000000000039e-4
1.021e-8,0.0959672,dPHZ + 1uM Ru 2uM Rh,0.0955191,4.481000000000068e-4
1.041e-8,0.096475,dPHZ + 1uM Ru 2uM Rh,0.0961397,3.353000000000106e-4
1.071e-8,0.0974472,dPHZ + 1uM Ru 2uM Rh,0.0970719,3.752999999999951e-4
1.101e-8,0.0985705,dPHZ + 1uM Ru 2uM Rh,0.098117,4.5350000000000945e-4
1.121e-8,0.0993361,dPHZ + 1uM Ru 2uM Rh,0.0987707,5.653999999999937e-4
1.151e-8,0.100092,dPHZ + 1uM Ru 2uM Rh,0.0994178,6.741999999999998e-4
1.181e-8,0.100067,dPHZ + 1uM Ru 2uM Rh,0.099341,7.260000000000044e-4
1.201e-8,0.0995549,dPHZ + 1uM Ru 2uM Rh,0.0988392,7.156999999999997e-4
1.231e-8,0.0986877,dPHZ + 1uM Ru 2uM Rh,0.0980172,6.705000000000044e-4
1.261e-8,0.0982328,dPHZ + 1uM Ru 2uM Rh,0.0974601,7.727000000000012e-4
1.291e-8,0.098521,dPHZ + 1uM Ru 2uM Rh,0.0977166,8.043999999999968e-4
1.321e-8,0.0994455,dPHZ + 1uM Ru 2uM Rh,0.098704,7.41500000000006e-4
1.351e-8,0.101511,dPHZ + 1uM Ru 2uM Rh,0.100917,5.939999999999973e-4
1.381e-8,0.104636,dPHZ + 1uM Ru 2uM Rh,0.104147,4.890000000000033e-4
1.411e-8,0.108363,dPHZ + 1uM Ru 2uM Rh,0.107885,4.780000000000062e-4
1.451e-8,0.112495,dPHZ + 1uM Ru 2uM Rh,0.112156,3.389999999999921e-4
1.481e-8,0.114248,dPHZ + 1uM Ru 2uM Rh,0.113981,2.6700000000000335e-4
1.511e-8,0.114127,dPHZ + 1uM Ru 2uM Rh,0.113924,2.0300000000000873e-4
1.551e-8,0.110859,dPHZ + 1uM Ru 2uM Rh,0.110743,1.1600000000000499e-4
1.591e-8,0.104073,dPHZ + 1uM Ru 2uM Rh,0.103866,2.0699999999999885e-4
1.621e-8,0.0973179,dPHZ + 1uM Ru 2uM Rh,0.0970326,2.853000000000022e-4
1.651e-8,0.0897332,dPHZ + 1uM Ru 2uM Rh,0.0894584,2.748000000000056e-4
1.691e-8,0.0806056,dPHZ + 1uM Ru 2uM Rh,0.0803043,3.0130000000000434e-4
1.731e-8,0.0752445,dPHZ + 1uM Ru 2uM Rh,0.0747713,4.7320000000000695e-4
1.771e-8,0.076524,dPHZ + 1uM Ru 2uM Rh,0.0759531,5.708999999999992e-4
1.811e-8,0.0851703,dPHZ + 1uM Ru 2uM Rh,0.0843663,8.039999999999992e-4
1.861e-8,0.101414,dPHZ + 1uM Ru 2uM Rh,0.10043,9.839999999999988e-4
1.911e-8,0.114968,dPHZ + 1uM Ru 2uM Rh,0.114062,9.06000000000004e-4
1.951e-8,0.119161,dPHZ + 1uM Ru 2uM Rh,0.118428,7.329999999999975e-4
1.991e-8,0.117495,dPHZ + 1uM Ru 2uM Rh,0.116922,5.730000000000041e-4
2.041e-8,0.110859,dPHZ + 1uM Ru 2uM Rh,0.110192,6.670000000000009e-4
2.091e-8,0.103162,dPHZ + 1uM Ru 2uM Rh,0.102295,8.670000000000067e-4
2.141e-8,0.095986,dPHZ + 1uM Ru 2uM Rh,0.0948832,0.001102800000000001
2.191e-8,0.090511,dPHZ + 1uM Ru 2uM Rh,0.089298,0.0012129999999999919
2.241e-8,0.0890025,dPHZ + 1uM Ru 2uM Rh,0.0878436,0.0011589000000000044
2.291e-8,0.090922,dPHZ + 1uM Ru 2uM Rh,0.0899668,9.552000000000033e-4
2.341e-8,0.0935112,dPHZ + 1uM Ru 2uM Rh,0.0928795,6.316999999999989e-4
2.401e-8,0.0949782,dPHZ + 1uM Ru 2uM Rh,0.0945218,4.563999999999957e-4
2.461e-8,0.0981489,dPHZ + 1uM Ru 2uM Rh,0.0977701,3.787999999999986e-4
2.511e-8,0.103993,dPHZ + 1uM Ru 2uM Rh,0.103694,2.990000000000076e-4
2.561e-8,0.109158,dPHZ + 1uM Ru 2uM Rh,0.108642,5.160000000000026e-4
2.621e-8,0.10737,dPHZ + 1uM Ru 2uM Rh,0.107061,3.0899999999998984e-4
2.691e-8,0.0962165,dPHZ + 1uM Ru 2uM Rh,0.0959092,3.0729999999999646e-4
2.761e-8,0.088841,dPHZ + 1uM Ru 2uM Rh,0.0887034,1.376000000000016e-4
2.821e-8,0.0893613,dPHZ + 1uM Ru 2uM Rh,0.0888597,5.016000000000048e-4
2.881e-8,0.0919426,dPHZ + 1uM Ru 2uM Rh,0.0911727,7.699000000000039e-4
2.951e-8,0.0956336,dPHZ + 1uM Ru 2uM Rh,0.0943934,0.0012401999999999969
3.021e-8,0.0984087,dPHZ + 1uM Ru 2uM Rh,0.0961826,0.0022261000000000086
3.091e-8,0.0949828,dPHZ + 1uM Ru 2uM Rh,0.0927958,0.0021870000000000084
3.161e-8,0.0898917,dPHZ + 1uM Ru 2uM Rh,0.0883032,0.0015885000000000066
3.231e-8,0.0917107,dPHZ + 1uM Ru 2uM Rh,0.0882211,0.0034896000000000094
3.311e-8,0.0939665,dPHZ + 1uM Ru 2uM Rh,0.0875067,0.006459799999999988
3.391e-8,0.0913869,dPHZ + 1uM Ru 2uM Rh,0.083972,0.007414899999999988
3.471e-8,0.0923624,dPHZ + 1uM Ru 2uM Rh,0.0823253,0.010037099999999993
3.551e-8,0.0931862,dPHZ + 1uM Ru 2uM Rh,0.0802821,0.012904100000000002
3.631e-8,0.0904453,dPHZ + 1uM Ru 2uM Rh,0.07701,0.013435300000000011
3.711e-8,0.0876805,dPHZ + 1uM Ru 2uM Rh,0.0739818,0.013698699999999994
3.801e-8,0.0835507,dPHZ + 1uM Ru 2uM Rh,0.0703767,0.013174000000000005
3.891e-8,0.0810616,dPHZ + 1uM Ru 2uM Rh,0.0674668,0.013594800000000004
3.981e-8,0.0799465,dPHZ + 1uM Ru 2uM Rh,0.0653687,0.014577800000000002
4.071e-8,0.0771911,dPHZ + 1uM Ru 2uM Rh,0.0626263,0.014564800000000003
4.161e-8,0.075058,dPHZ + 1uM Ru 2uM Rh,0.0597696,0.0152884
4.261e-8,0.0726491,dPHZ + 1uM Ru 2uM Rh,0.0570415,0.015607599999999992
4.361e-8,0.06987,dPHZ + 1uM Ru 2uM Rh,0.0543333,0.0155367
4.461e-8,0.0670439,dPHZ + 1uM Ru 2uM Rh,0.0519717,0.015072200000000001
4.571e-8,0.0641391,dPHZ + 1uM Ru 2uM Rh,0.0494402,0.014698900000000008
4.681e-8,0.0622682,dPHZ + 1uM Ru 2uM Rh,0.0474097,0.014858500000000004
4.791e-8,0.0598909,dPHZ + 1uM Ru 2uM Rh,0.0447624,0.015128499999999996
4.901e-8,0.0573575,dPHZ + 1uM Ru 2uM Rh,0.0424795,0.014877999999999995
5.011e-8,0.0552386,dPHZ + 1uM Ru 2uM Rh,0.0409363,0.014302299999999997
5.131e-8,0.0533484,dPHZ + 1uM Ru 2uM Rh,0.0390197,0.0143287
5.251e-8,0.0504802,dPHZ + 1uM Ru 2uM Rh,0.0363546,0.014125600000000002
5.371e-8,0.0483954,dPHZ + 1uM Ru 2uM Rh,0.0346545,0.0137409
5.491e-8,0.0469594,dPHZ + 1uM Ru 2uM Rh,0.0330502,0.013909199999999997
5.621e-8,0.045819,dPHZ + 1uM Ru 2uM Rh,0.0314901,0.014328899999999999
5.761e-8,0.0434279,dPHZ + 1uM Ru 2uM Rh,0.0293513,0.014076599999999998
5.891e-8,0.0418091,dPHZ + 1uM Ru 2uM Rh,0.028217,0.013592100000000003
6.021e-8,0.0411107,dPHZ + 1uM Ru 2uM Rh,0.0268755,0.0142352
6.161e-8,0.038973,dPHZ + 1uM Ru 2uM Rh,0.0251953,0.0137777
6.311e-8,0.0368119,dPHZ + 1uM Ru 2uM Rh,0.0234912,0.013320700000000001
6.461e-8,0.0360284,dPHZ + 1uM Ru 2uM Rh,0.0228175,0.013210900000000001
6.611e-8,0.0347549,dPHZ + 1uM Ru 2uM Rh,0.0212433,0.013511599999999999
6.761e-8,0.033988,dPHZ + 1uM Ru 2uM Rh,0.0209565,0.013031499999999998
6.911e-8,0.0327742,dPHZ + 1uM Ru 2uM Rh,0.0199295,0.012844700000000004
7.081e-8,0.0312232,dPHZ + 1uM Ru 2uM Rh,0.0184848,0.0127384
7.251e-8,0.0295097,dPHZ + 1uM Ru 2uM Rh,0.017505,0.0120047
7.411e-8,0.0288804,dPHZ + 1uM Ru 2uM Rh,0.0164439,0.0124365
7.581e-8,0.0282624,dPHZ + 1uM Ru 2uM Rh,0.0157815,0.0124809
7.761e-8,0.0270135,dPHZ + 1uM Ru 2uM Rh,0.0148994,0.0121141
7.941e-8,0.0260652,dPHZ + 1uM Ru 2uM Rh,0.0139651,0.0121001
8.131e-8,0.0255385,dPHZ + 1uM Ru 2uM Rh,0.0137719,0.011766599999999999
8.321e-8,0.02405,dPHZ + 1uM Ru 2uM Rh,0.0119153,0.012134699999999998
8.511e-8,0.0239112,dPHZ + 1uM Ru 2uM Rh,0.0122491,0.0116621
8.711e-8,0.0229885,dPHZ + 1uM Ru 2uM Rh,0.0118091,0.011179399999999999
8.911e-8,0.0224431,dPHZ + 1uM Ru 2uM Rh,0.0107851,0.011658
9.121e-8,0.0224203,dPHZ + 1uM Ru 2uM Rh,0.0106334,0.011786900000000001
9.331e-8,0.0209423,dPHZ + 1uM Ru 2uM Rh,0.00944938,0.01149292
9.541e-8,0.0208928,dPHZ + 1uM Ru 2uM Rh,0.00982291,0.011069889999999999
9.771e-8,0.020716,dPHZ + 1uM Ru 2uM Rh,0.00993359,0.010782409999999997
1.0001e-7,0.0202241,dPHZ + 1uM Ru 2uM Rh,0.00905933,0.011164769999999997
1.0231e-7,0.0196843,dPHZ + 1uM Ru 2uM Rh,0.00841536,0.011268939999999998
1.0471e-7,0.018643,dPHZ + 1uM Ru 2uM Rh,0.00817657,0.01046643
1.0711e-7,0.0188177,dPHZ + 1uM Ru 2uM Rh,0.00822894,0.01058876
1.0961e-7,0.0182558,dPHZ + 1uM Ru 2uM Rh,0.00804279,0.01021301
1.1221e-7,0.0175456,dPHZ + 1uM Ru 2uM Rh,0.00729259,0.010253010000000002
1.1481e-7,0.0173398,dPHZ + 1uM Ru 2uM Rh,0.00724659,0.010093209999999998
1.1751e-7,0.0171945,dPHZ + 1uM Ru 2uM Rh,0.00733407,0.009860430000000002
1.2031e-7,0.0172254,dPHZ + 1uM Ru 2uM Rh,0.00664998,0.010575419999999999
1.2311e-7,0.0165697,dPHZ + 1uM Ru 2uM Rh,0.00694419,0.00962551
1.2591e-7,0.0162553,dPHZ + 1uM Ru 2uM Rh,0.00639694,0.00985836
1.2881e-7,0.0161692,dPHZ + 1uM Ru 2uM Rh,0.00667684,0.009492360000000002
1.3181e-7,0.0160161,dPHZ + 1uM Ru 2uM Rh,0.00610092,0.0099151799999999991
1.3491e-7,0.0150889,dPHZ + 1uM Ru 2uM Rh,0.00638015,0.008708750000000001
1.3811e-7,0.0156881,dPHZ + 1uM Ru 2uM Rh,0.00606374,0.00962436
1.4131e-7,0.0148791,dPHZ + 1uM Ru 2uM Rh,0.00566818,0.00921092
1.4461e-7,0.0145024,dPHZ + 1uM Ru 2uM Rh,0.00538495,0.00911745
1.4801e-7,0.0141379,dPHZ + 1uM Ru 2uM Rh,0.00534742,0.00879048
1.5141e-7,0.0134538,dPHZ + 1uM Ru 2uM Rh,0.00476209,0.00869171
1.5491e-7,0.0135876,dPHZ + 1uM Ru 2uM Rh,0.00470191,0.00888569
1.5851e-7,0.0133078,dPHZ + 1uM Ru 2uM Rh,0.00477449,0.008533309999999999
1.6221e-7,0.012863,dPHZ + 1uM Ru 2uM Rh,0.00494393,0.00791907
1.6601e-7,0.0125624,dPHZ + 1uM Ru 2uM Rh,0.00444042,0.0081219800000000009
1.6981e-7,0.0121869,dPHZ + 1uM Ru 2uM Rh,0.00432844,0.007858460000000001
1.7371e-7,0.0120971,dPHZ + 1uM Ru 2uM Rh,0.00418441,0.00791269
1.7781e-7,0.0119642,dPHZ + 1uM Ru 2uM Rh,0.00411838,0.00784582
1.8201e-7,0.0113416,dPHZ + 1uM Ru 2uM Rh,0.00362487,0.00771673
1.8621e-7,0.0114024,dPHZ + 1uM Ru 2uM Rh,0.0039203,0.0074821
1.9051e-7,0.0112354,dPHZ + 1uM Ru 2uM Rh,0.00372983,0.00750557
1.9501e-7,0.0110364,dPHZ + 1uM Ru 2uM Rh,0.00376113,0.00727527
1.9961e-7,0.0109573,dPHZ + 1uM Ru 2uM Rh,0.00367923,0.007278069999999999
2.0421e-7,0.0108766,dPHZ + 1uM Ru 2uM Rh,0.00369991,0.00717669
2.0891e-7,0.0107369,dPHZ + 1uM Ru 2uM Rh,0.00350336,0.00723354
2.1381e-7,0.0103333,dPHZ + 1uM Ru 2uM Rh,0.00339128,0.00694202
2.1881e-7,0.00998264,dPHZ + 1uM Ru 2uM Rh,0.00305451,0.006928129999999999
2.2391e-7,0.00998101,dPHZ + 1uM Ru 2uM Rh,0.00337486,0.00660615
2.2911e-7,0.00964163,dPHZ + 1uM Ru 2uM Rh,0.00346403,0.0061776
2.3441e-7,0.00960556,dPHZ + 1uM Ru 2uM Rh,0.00327803,0.006327530000000001
2.3991e-7,0.0093752,dPHZ + 1uM Ru 2uM Rh,0.00344543,0.00592977
2.4551e-7,0.00907058,dPHZ + 1uM Ru 2uM Rh,0.00332502,0.00574556
2.5121e-7,0.00893926,dPHZ + 1uM Ru 2uM Rh,0.00317719,0.005762069999999999
2.5711e-7,0.00880396,dPHZ + 1uM Ru 2uM Rh,0.00310922,0.005694739999999999
2.6311e-7,0.00856539,dPHZ + 1uM Ru 2uM Rh,0.00302511,0.005540280000000001
2.6921e-7,0.00862075,dPHZ + 1uM Ru 2uM Rh,0.00280703,0.00581372
2.7551e-7,0.00841597,dPHZ + 1uM Ru 2uM Rh,0.00256387,0.0058521
2.8191e-7,0.00812298,dPHZ + 1uM Ru 2uM Rh,0.00268074,0.00544224
2.8841e-7,0.00803632,dPHZ + 1uM Ru 2uM Rh,0.00292034,0.005115979999999999
2.9511e-7,0.00768956,dPHZ + 1uM Ru 2uM Rh,0.00246647,0.00522309
3.0201e-7,0.00771582,dPHZ + 1uM Ru 2uM Rh,0.00262544,0.00509038
3.0901e-7,0.00744253,dPHZ + 1uM Ru 2uM Rh,0.00274297,0.00469956
3.1621e-7,0.00729536,dPHZ + 1uM Ru 2uM Rh,0.00245342,0.0048419399999999994
3.2361e-7,0.00717632,dPHZ + 1uM Ru 2uM Rh,0.00239113,0.00478519
3.3111e-7,0.00706404,dPHZ + 1uM Ru 2uM Rh,0.00236362,0.00470042
3.3881e-7,0.00703381,dPHZ + 1uM Ru 2uM Rh,0.00246108,0.00457273
3.4671e-7,0.00654208,dPHZ + 1uM Ru 2uM Rh,0.00220481,0.004337269999999999
3.5481e-7,0.00660409,dPHZ + 1uM Ru 2uM Rh,0.00220617,0.00439792
3.6311e-7,0.00630604,dPHZ + 1uM Ru 2uM Rh,0.00218086,0.004125179999999999
3.7161e-7,0.00623196,dPHZ + 1uM Ru 2uM Rh,0.00240988,0.00382208
3.8021e-7,0.00603629,dPHZ + 1uM Ru 2uM Rh,0.00239482,0.0036414699999999995
3.8901e-7,0.00617149,dPHZ + 1uM Ru 2uM Rh,0.00237158,0.00379991
3.9811e-7,0.00595473,dPHZ + 1uM Ru 2uM Rh,0.00206077,0.00389396
4.0741e-7,0.0058532,dPHZ + 1uM Ru 2uM Rh,0.00215776,0.0036954400000000004
4.1691e-7,0.00546466,dPHZ + 1uM Ru 2uM Rh,0.00201196,0.0034526999999999995
4.2661e-7,0.00539618,dPHZ + 1uM Ru 2uM Rh,0.00200212,0.0033940600000000004
4.3651e-7,0.00544872,dPHZ + 1uM Ru 2uM Rh,0.00186228,0.0035864399999999998
4.4671e-7,0.00520567,dPHZ + 1uM Ru 2uM Rh,0.00202986,0.00317581
4.5711e-7,0.00522824,dPHZ + 1uM Ru 2uM Rh,0.00176276,0.0034654800000000004
4.6771e-7,0.00499697,dPHZ + 1uM Ru 2uM Rh,0.00170215,0.00329482
4.7861e-7,0.00464631,dPHZ + 1uM Ru 2uM Rh,0.0017112,0.00293511
4.8981e-7,0.00471646,dPHZ + 1uM Ru 2uM Rh,0.00159557,0.0031208899999999994
5.0121e-7,0.00452376,dPHZ + 1uM Ru 2uM Rh,0.00169473,0.0028290299999999997
5.1281e-7,0.00462019,dPHZ + 1uM Ru 2uM Rh,0.00164037,0.0029798199999999998
5.2481e-7,0.00444533,dPHZ + 1uM Ru 2uM Rh,0.00161026,0.00283507
5.3711e-7,0.0041730099999999996,dPHZ + 1uM Ru 2uM Rh,0.00168979,0.0024832199999999995
5.4961e-7,0.00403408,dPHZ + 1uM Ru 2uM Rh,0.00143821,0.0025958699999999997
5.6241e-7,0.00411569,dPHZ + 1uM Ru 2uM Rh,0.00147288,0.0026428099999999998
5.7551e-7,0.00408369,dPHZ + 1uM Ru 2uM Rh,0.00144178,0.00264191
5.8891e-7,0.00397803,dPHZ + 1uM Ru 2uM Rh,0.00139918,0.0025788499999999997
6.0261e-7,0.00389981,dPHZ + 1uM Ru 2uM Rh,0.00148406,0.0024157500000000004
6.1661e-7,0.00371604,dPHZ + 1uM Ru 2uM Rh,0.00127866,0.00243738
6.3101e-7,0.00358017,dPHZ + 1uM Ru 2uM Rh,0.00135075,0.00222942
6.4571e-7,0.00354807,dPHZ + 1uM Ru 2uM Rh,0.00126646,0.00228161
6.6071e-7,0.00345522,dPHZ + 1uM Ru 2uM Rh,0.00120039,0.00225483
6.7611e-7,0.00325832,dPHZ + 1uM Ru 2uM Rh,0.00127259,0.00198573
6.9191e-7,0.00322265,dPHZ + 1uM Ru 2uM Rh,0.00117371,0.00204894
7.0801e-7,0.00314842,dPHZ + 1uM Ru 2uM Rh,0.00116109,0.00198733
7.2451e-7,0.00298115,dPHZ + 1uM Ru 2uM Rh,0.0011212,0.0018599500000000002
7.4141e-7,0.00289776,dPHZ + 1uM Ru 2uM Rh,0.00113427,0.0017634900000000002
7.5861e-7,0.00290612,dPHZ + 1uM Ru 2uM Rh,0.00116593,0.00174019
7.7631e-7,0.00281522,dPHZ + 1uM Ru 2uM Rh,0.00112266,0.0016925599999999999
7.9441e-7,0.00261779,dPHZ + 1uM Ru 2uM Rh,0.00103178,0.0015860100000000001
8.1291e-7,0.00256483,dPHZ + 1uM Ru 2uM Rh,0.00107765,0.00148718
8.3181e-7,0.00251961,dPHZ + 1uM Ru 2uM Rh,0.00100434,0.0015152699999999998
8.5111e-7,0.0023866,dPHZ + 1uM Ru 2uM Rh,0.00101073,0.00137587
8.7101e-7,0.00247674,dPHZ + 1uM Ru 2uM Rh,0.00102981,0.00144693
8.9131e-7,0.00244338,dPHZ + 1uM Ru 2uM Rh,8.73068e-4,0.0015703120000000004
9.1201e-7,0.00237013,dPHZ + 1uM Ru 2uM Rh,8.0181e-4,0.0015683199999999998
9.3331e-7,0.00220208,dPHZ + 1uM Ru 2uM Rh,8.31902e-4,0.0013701779999999999
9.5511e-7,0.00218294,dPHZ + 1uM Ru 2uM Rh,9.7825e-4,0.00120469
9.7731e-7,0.00218383,dPHZ + 1uM Ru 2uM Rh,8.53956e-4,0.001329874
1.00001e-6,0.00190467,dPHZ + 1uM Ru 2uM Rh,7.67745e-4,0.001136925
1.02331e-6,0.00190478,dPHZ + 1uM Ru 2uM Rh,7.65374e-4,0.001139406
1.04721e-6,0.00181296,dPHZ + 1uM Ru 2uM Rh,7.20011e-4,0.001092949
1.07161e-6,0.00180007,dPHZ + 1uM Ru 2uM Rh,6.6754e-4,0.00113253
1.09651e-6,0.00174698,dPHZ + 1uM Ru 2uM Rh,6.5423e-4,0.00109275
1.12211e-6,0.00170508,dPHZ + 1uM Ru 2uM Rh,6.23229e-4,0.001081851
1.14831e-6,0.00161741,dPHZ + 1uM Ru 2uM Rh,6.37052e-4,9.803579999999998e-4
1.17501e-6,0.00154788,dPHZ + 1uM Ru 2uM Rh,5.39227e-4,0.001008653
1.20231e-6,0.00155823,dPHZ + 1uM Ru 2uM Rh,5.77185e-4,9.81045e-4
1.23031e-6,0.0014448,dPHZ + 1uM Ru 2uM Rh,4.59682e-4,9.85118e-4
1.25901e-6,0.00136573,dPHZ + 1uM Ru 2uM Rh,5.34097e-4,8.316329999999999e-4
1.28831e-6,0.00144318,dPHZ + 1uM Ru 2uM Rh,5.57928e-4,8.852520000000001e-4
1.31831e-6,0.00135435,dPHZ + 1uM Ru 2uM Rh,5.32875e-4,8.21475e-4
1.34901e-6,0.00117769,dPHZ + 1uM Ru 2uM Rh,3.85072e-4,7.926179999999999e-4
1.38041e-6,0.00128252,dPHZ + 1uM Ru 2uM Rh,4.81571e-4,8.009490000000001e-4
1.41261e-6,0.00127324,dPHZ + 1uM Ru 2uM Rh,5.15675e-4,7.575649999999999e-4
1.44551e-6,0.00108722,dPHZ + 1uM Ru 2uM Rh,4.33716e-4,6.535040000000001e-4
1.47921e-6,0.0010505,dPHZ + 1uM Ru 2uM Rh,3.96383e-4,6.541170000000001e-4
1.51371e-6,9.89917e-4,dPHZ + 1uM Ru 2uM Rh,3.69259e-4,6.206580000000001e-4
1.54891e-6,9.3069e-4,dPHZ + 1uM Ru 2uM Rh,5.25184e-4,4.055059999999999e-4
1.58501e-6,8.36125e-4,dPHZ + 1uM Ru 2uM Rh,4.6627e-4,3.6985499999999993e-4
1.62191e-6,9.44721e-4,dPHZ + 1uM Ru 2uM Rh,3.32517e-4,6.122040000000001e-4
1.65961e-6,8.86772e-4,dPHZ + 1uM Ru 2uM Rh,3.18254e-4,5.68518e-4
1.69831e-6,8.88203e-4,dPHZ + 1uM Ru 2uM Rh,2.24698e-4,6.63505e-4
1.73791e-6,8.93694e-4,dPHZ + 1uM Ru 2uM Rh,3.65412e-4,5.282819999999999e-4
1.77841e-6,8.59866e-4,dPHZ + 1uM Ru 2uM Rh,3.51634e-4,5.082320000000001e-4
1.81981e-6,7.71256e-4,dPHZ + 1uM Ru 2uM Rh,3.84947e-4,3.86309e-4
1.86221e-6,7.10849e-4,dPHZ + 1uM Ru 2uM Rh,2.2848e-4,4.8236900000000007e-4
-9.939e-8,1.04071e-4,dPHZ + 1uM Ru 4uM Rh,-1.9954e-4,3.03611e-4
-9.779e-8,-2.59502e-4,dPHZ + 1uM Ru 4uM Rh,-3.05855e-4,4.635300000000001e-5
-9.559e-8,-3.66273e-4,dPHZ + 1uM Ru 4uM Rh,-3.66273e-4,0
-9.339e-8,-8.35235e-5,dPHZ + 1uM Ru 4uM Rh,-2.84336e-4,2.0081249999999998e-4
-9.119e-8,1.62925e-4,dPHZ + 1uM Ru 4uM Rh,-4.35701e-4,5.98626e-4
-8.909e-8,3.29766e-4,dPHZ + 1uM Ru 4uM Rh,-2.0362e-4,5.333860000000001e-4
-8.709e-8,4.65191e-5,dPHZ + 1uM Ru 4uM Rh,2.88194e-5,1.76997e-5
-8.509e-8,-4.43576e-6,dPHZ + 1uM Ru 4uM Rh,-4.43576e-6,0
-8.319e-8,8.68258e-5,dPHZ + 1uM Ru 4uM Rh,-1.52479e-5,1.0207369999999999e-4
-8.129e-8,3.07205e-5,dPHZ + 1uM Ru 4uM Rh,-1.72057e-4,2.0277750000000002e-4
-7.939e-8,4.02509e-4,dPHZ + 1uM Ru 4uM Rh,-9.57562e-5,4.982652e-4
-7.759e-8,7.48659e-5,dPHZ + 1uM Ru 4uM Rh,-2.90394e-4,3.6525990000000003e-4
-7.579e-8,-1.4726e-4,dPHZ + 1uM Ru 4uM Rh,-1.4726e-4,0
-7.409e-8,1.26141e-4,dPHZ + 1uM Ru 4uM Rh,9.64844e-6,1.1649256e-4
-7.249e-8,8.6428e-5,dPHZ + 1uM Ru 4uM Rh,-1.4125e-4,2.2767799999999998e-4
-7.079e-8,2.1009e-4,dPHZ + 1uM Ru 4uM Rh,-5.58664e-4,7.68754e-4
-6.919e-8,1.27707e-4,dPHZ + 1uM Ru 4uM Rh,-3.67237e-4,4.94944e-4
-6.769e-8,-2.86293e-4,dPHZ + 1uM Ru 4uM Rh,-3.66727e-4,8.0434e-5
-6.609e-8,-2.83689e-4,dPHZ + 1uM Ru 4uM Rh,-2.83689e-4,0
-6.459e-8,-2.90324e-4,dPHZ + 1uM Ru 4uM Rh,-2.90324e-4,0
-6.309e-8,-3.35447e-4,dPHZ + 1uM Ru 4uM Rh,-3.35447e-4,0
-6.159e-8,-8.58346e-5,dPHZ + 1uM Ru 4uM Rh,-1.50954e-4,6.511939999999999e-5
-6.019e-8,2.9549e-4,dPHZ + 1uM Ru 4uM Rh,-1.95596e-4,4.91086e-4
