img_num,time,intensity,avg_baseline,scaled,filename,condition,PYO,objective,resolution,bleach,id
34,10.7283,70.803,72.25255556,0.979937657,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
35,10.9358,70.085,72.25255556,0.970000292,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
36,11.1433,70.382,72.25255556,0.974110873,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
37,11.3508,70.587,72.25255556,0.976948143,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
38,11.5583,71.048,72.25255556,0.98332854,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
39,11.7659,70.36,72.25255556,0.973806386,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
40,11.9575,70.812,72.25255556,0.98006222,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
41,12.1491,70.608,72.25255556,0.97723879,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
42,12.3407,70.572,72.25255556,0.976740538,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
43,12.5324,71.032,72.25255556,0.983107095,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
44,12.724,70.868,72.25255556,0.980837279,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
45,12.9156,70.989,72.25255556,0.98251196,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
46,13.1072,70.77,72.25255556,0.979480926,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
47,13.2989,71.314,72.25255556,0.987010071,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
48,13.4746,71.062,72.25255556,0.983522305,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
49,13.6504,70.682,72.25255556,0.978262976,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
50,13.8579,71.082,72.25255556,0.983799112,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
51,14.0654,71.314,72.25255556,0.987010071,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
52,14.2729,71.837,72.25255556,0.994248569,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
53,14.4804,71.111,72.25255556,0.984200482,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
54,14.6879,71.06,72.25255556,0.983494625,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
55,14.8954,71.08,72.25255556,0.983771431,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
56,15.103,70.994,72.25255556,0.982581162,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
57,15.2946,71.664,72.25255556,0.99185419,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
58,15.4862,70.903,72.25255556,0.981321691,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
59,15.6778,71.424,72.25255556,0.988532509,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
60,15.8695,72.073,72.25255556,0.99751489,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
61,16.0611,71.055,72.25255556,0.983425423,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
62,16.2527,70.986,72.25255556,0.982470439,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
63,16.4444,71.465,72.25255556,0.989099963,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
64,16.6201,70.958,72.25255556,0.98208291,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
65,16.7958,70.566,72.25255556,0.976657496,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
66,16.9716,70.576,72.25255556,0.9767959,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
67,17.1791,71.679,72.25255556,0.992061796,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
68,17.3866,71.928,72.25255556,0.99550804,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
69,17.6577,71.601,72.25255556,0.990982249,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
70,17.8652,71.34,72.25255556,0.98736992,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
71,18.0727,70.964,72.25255556,0.982165952,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
72,18.2802,71.835,72.25255556,0.994220889,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
73,18.4718,71.051,72.25255556,0.983370061,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
74,18.6635,71.65,72.25255556,0.991660426,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
75,18.8551,71.717,72.25255556,0.992587729,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
76,19.0467,71.689,72.25255556,0.992200199,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
77,19.2384,71.744,72.25255556,0.992961418,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
78,19.43,71.508,72.25255556,0.989695097,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
79,19.6216,71.324,72.25255556,0.987148475,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
80,19.8132,71.539,72.25255556,0.990124148,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
81,19.989,71.686,72.25255556,0.992158678,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
82,20.1488,71.96,72.25255556,0.995950931,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
83,20.3563,71.591,72.25255556,0.990843846,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
84,20.5639,72.281,72.25255556,1.000393681,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
85,20.7714,71.612,72.25255556,0.991134493,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
86,20.9789,71.269,72.25255556,0.986387256,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
87,21.1864,72.244,72.25255556,0.999881588,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
88,21.3939,71.918,72.25255556,0.995369637,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
89,21.5856,71.618,72.25255556,0.991217535,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
90,21.7772,71.415,72.25255556,0.988407946,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
91,21.9688,71.647,72.25255556,0.991618905,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
92,22.1604,71.962,72.25255556,0.995978612,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
93,22.3521,71.537,72.25255556,0.990096467,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
94,22.5437,71.601,72.25255556,0.990982249,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
95,22.7353,71.164,72.25255556,0.98493402,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
96,22.9269,71.684,72.25255556,0.992130997,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
97,23.1027,71.555,72.25255556,0.990345593,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
98,23.2784,71.94,72.25255556,0.995674125,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
99,23.4542,70.996,72.25255556,0.982608843,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
100,23.6617,71.479,72.25255556,0.989293727,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
101,23.8692,72.091,72.25255556,0.997764016,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
102,24.0767,71.361,72.25255556,0.987660567,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
103,24.2842,71.98,72.25255556,0.996227738,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
104,24.4759,71.903,72.25255556,0.995162032,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
105,24.6675,72.36,72.25255556,1.001487068,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
106,24.8591,71.635,72.25255556,0.991452821,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
107,25.0507,71.035,72.25255556,0.983148616,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
108,25.2424,71.526,72.25255556,0.989944223,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
109,25.4817,72.009,72.25255556,0.996629108,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
110,25.6733,71.348,72.25255556,0.987480643,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
111,25.8649,71.79,72.25255556,0.993598073,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
112,26.0565,72.256,72.25255556,1.000047672,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
113,26.2323,71.735,72.25255556,0.992836855,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
114,26.408,71.735,72.25255556,0.992836855,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
115,26.5838,72.232,72.25255556,0.999715504,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
116,26.7754,71.043,72.25255556,0.983259339,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
117,26.967,71.706,72.25255556,0.992435485,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
118,27.1586,71.12,72.25255556,0.984325045,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
119,27.3503,71.541,72.25255556,0.990151829,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
120,27.5419,71.507,72.25255556,0.989681257,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
121,27.7335,71.777,72.25255556,0.993418149,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
122,27.9252,71.703,72.25255556,0.992393964,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
123,28.1168,71.386,72.25255556,0.988006576,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
124,28.3084,72.092,72.25255556,0.997777856,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
125,28.5,72.12,72.25255556,0.998165386,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
126,28.6917,72.131,72.25255556,0.99831763,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
127,28.8833,71.783,72.25255556,0.993501191,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
128,29.0749,71.648,72.25255556,0.991632745,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
129,29.2665,72.422,72.25255556,1.002345169,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
130,29.4423,72.028,72.25255556,0.996892075,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
131,29.618,72.567,72.25255556,1.004352018,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
132,29.8097,72.425,72.25255556,1.00238669,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
133,30.0013,71.315,72.25255556,0.987023911,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
134,30.2088,72.21,72.25255556,0.999411017,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
135,30.4163,72.441,72.25255556,1.002608135,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
136,30.6238,71.286,72.25255556,0.986622542,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
137,30.8313,72.468,72.25255556,1.002981825,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
138,31.023,71.328,72.25255556,0.987203836,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
139,31.2305,71.548,72.25255556,0.990248711,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
140,31.4221,71.353,72.25255556,0.987549844,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
141,31.6137,72.229,72.25255556,0.999673983,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
142,31.8054,72.796,72.25255556,1.007521456,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
143,31.997,72.267,72.25255556,1.000199916,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
144,32.1886,72.805,72.25255556,1.007646019,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
145,32.3803,72.188,72.25255556,0.999106529,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
146,32.5401,71.88,72.25255556,0.994843704,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
147,32.7158,71.608,72.25255556,0.991079131,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
148,32.8757,71.612,72.25255556,0.991134493,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
149,33.0832,71.881,72.25255556,0.994857544,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
150,33.2907,72.032,72.25255556,0.996947436,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
151,33.4982,72.196,72.25255556,0.999217252,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
152,33.7058,71.782,72.25255556,0.993487351,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
153,33.9133,72.515,72.25255556,1.003632321,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
154,34.1208,70.987,72.25255556,0.98248428,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
155,34.3124,72.187,72.25255556,0.999092689,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
156,34.504,72.192,72.25255556,0.99916189,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
157,34.6957,71.924,72.25255556,0.995452679,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
158,34.8873,72.3,72.25255556,1.000656647,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
159,35.0789,71.744,72.25255556,0.992961418,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
160,35.2706,71.848,72.25255556,0.994400813,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
161,35.4622,71.543,72.25255556,0.990179509,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
162,35.6538,71.537,72.25255556,0.990096467,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
163,35.8296,72.422,72.25255556,1.002345169,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
164,36.0053,71.94,72.25255556,0.995674125,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
165,36.2128,72.235,72.25255556,0.999757025,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
166,36.4203,71.94,72.25255556,0.995674125,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
167,36.6278,72.371,72.25255556,1.001639311,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
168,36.8354,72.942,72.25255556,1.009542146,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
169,37.0429,72.047,72.25255556,0.997155041,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
170,37.2345,72.37,72.25255556,1.001625471,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
171,37.4261,71.498,72.25255556,0.989556694,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
172,37.6178,71.785,72.25255556,0.993528872,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
173,37.8094,71.5,72.25255556,0.989584375,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
174,38.001,72.426,72.25255556,1.00240053,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
175,38.1926,71.635,72.25255556,0.991452821,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
176,38.3843,72.731,72.25255556,1.006621834,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
177,38.5759,72.397,72.25255556,1.00199916,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
178,38.7675,71.971,72.25255556,0.996103175,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
179,38.9591,72.137,72.25255556,0.998400672,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
180,39.1349,71.946,72.25255556,0.995757167,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
181,39.3424,71.977,72.25255556,0.996186217,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
182,39.5499,71.96,72.25255556,0.995950931,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
183,39.7574,71.844,72.25255556,0.994345452,1pctAgarose_300uMPYO_10x_128px_bleach20x5sp_id_2,1pctAgaroseDNA,300uMPYO,10x,128px,bleach20x5sp,2
