reactor,echem_swv,rep,minutes_swv,E_swv,electrode_swv,current_swv,min_time_swv,norm_time_swv,max_current_swv,echem_gc,minutes_gc,E_gc,electrode_gc,current_gc,min_time_gc,norm_time_gc,max_current_gc
soak1,swv,58,1187.45,-0.266,i2,4.8545617e-6,1042.4333333333334,145.01666666666665,4.8545617e-6,gc,1187.2666666666667,-0.399,i1,2.550583e-7,1044.75,142.51666666666665,2.550583e-7
soak1,swv,58,1187.45,-0.266,i2,4.8545617e-6,1042.4333333333334,145.01666666666665,4.8545617e-6,gc,1187.2666666666667,-0.399,i2,-2.1593885e-7,1044.75,142.51666666666665,2.1593885e-7
soak1,swv,5,1054.9333333333334,-0.348,i2,9.6965914e-7,1042.4333333333334,12.5,9.6965914e-7,gc,1054.75,-0.399,i1,7.377502e-8,1044.75,10,7.377502e-8
soak1,swv,5,1054.9333333333334,-0.348,i2,9.6965914e-7,1042.4333333333334,12.5,9.6965914e-7,gc,1054.75,-0.206,i2,3.5188568000000002e-09,1044.75,10,3.5188568000000002e-09
soak1,swv,59,1189.95,-0.267,i2,4.8818542e-6,1042.4333333333334,147.51666666666665,4.8818542e-6,gc,1189.7666666666667,-0.399,i1,2.5696906e-7,1044.75,145.01666666666665,2.5696906e-7
soak1,swv,59,1189.95,-0.267,i2,4.8818542e-6,1042.4333333333334,147.51666666666665,4.8818542e-6,gc,1189.7666666666667,-0.399,i2,-2.1926111e-7,1044.75,145.01666666666665,2.1926111e-7
soak1,swv,60,1192.45,-0.266,i2,4.9042819e-6,1042.4333333333334,150.01666666666665,4.9042819e-6,gc,1192.2666666666667,-0.399,i1,2.5968899e-7,1044.75,147.51666666666665,2.5968899e-7
soak1,swv,60,1192.45,-0.266,i2,4.9042819e-6,1042.4333333333334,150.01666666666665,4.9042819e-6,gc,1192.2666666666667,-0.399,i2,-2.2085315e-7,1044.75,147.51666666666665,2.2085315e-7
soak1,swv,61,1194.95,-0.273,i2,4.9218447e-6,1042.4333333333334,152.51666666666665,4.9218447e-6,gc,1194.7666666666667,-0.399,i1,2.6122913e-7,1044.75,150.01666666666665,2.6122913e-7
soak1,swv,61,1194.95,-0.273,i2,4.9218447e-6,1042.4333333333334,152.51666666666665,4.9218447e-6,gc,1194.7666666666667,-0.399,i2,-2.2306587e-7,1044.75,150.01666666666665,2.2306587e-7
soak1,swv,62,1197.45,-0.27,i2,4.9531773e-6,1042.4333333333334,155.01666666666665,4.9531773e-6,gc,1197.2666666666667,-0.399,i1,2.6263103e-7,1044.75,152.51666666666665,2.6263103e-7
soak1,swv,62,1197.45,-0.27,i2,4.9531773e-6,1042.4333333333334,155.01666666666665,4.9531773e-6,gc,1197.2666666666667,-0.399,i2,-2.2510604e-7,1044.75,152.51666666666665,2.2510604e-7
soak1,swv,63,1199.95,-0.271,i2,4.9852515e-6,1042.4333333333334,157.51666666666665,4.9852515e-6,gc,1199.7666666666667,-0.399,i1,2.6466563e-7,1044.75,155.01666666666665,2.6466563e-7
soak1,swv,63,1199.95,-0.271,i2,4.9852515e-6,1042.4333333333334,157.51666666666665,4.9852515e-6,gc,1199.7666666666667,-0.399,i2,-2.2587848e-7,1044.75,155.01666666666665,2.2587848e-7
soak1,swv,64,1202.45,-0.265,i2,5.0329099e-6,1042.4333333333334,160.01666666666665,5.0329099e-6,gc,1202.2666666666667,-0.399,i1,2.6566252e-7,1044.75,157.51666666666665,2.6566252e-7
soak1,swv,64,1202.45,-0.265,i2,5.0329099e-6,1042.4333333333334,160.01666666666665,5.0329099e-6,gc,1202.2666666666667,-0.399,i2,-2.2880933e-7,1044.75,157.51666666666665,2.2880933e-7
soak1,swv,65,1204.95,-0.268,i2,5.0508024e-6,1042.4333333333334,162.51666666666665,5.0508024e-6,gc,1204.7833333333333,-0.399,i1,2.676372e-7,1044.75,160.0333333333333,2.676372e-7
soak1,swv,65,1204.95,-0.268,i2,5.0508024e-6,1042.4333333333334,162.51666666666665,5.0508024e-6,gc,1204.7833333333333,-0.399,i2,-2.2994442e-7,1044.75,160.0333333333333,2.2994442e-7
soak1,swv,66,1207.45,-0.264,i2,5.0765284e-6,1042.4333333333334,165.01666666666665,5.0765284e-6,gc,1207.2833333333333,-0.399,i1,2.6989784e-7,1044.75,162.5333333333333,2.6989784e-7
soak1,swv,66,1207.45,-0.264,i2,5.0765284e-6,1042.4333333333334,165.01666666666665,5.0765284e-6,gc,1207.2833333333333,-0.399,i2,-2.3121216e-7,1044.75,162.5333333333333,2.3121216e-7
soak1,swv,67,1209.95,-0.269,i2,5.1325969e-6,1042.4333333333334,167.51666666666665,5.1325969e-6,gc,1209.7833333333333,-0.399,i1,2.70985e-7,1044.75,165.0333333333333,2.70985e-7
soak1,swv,67,1209.95,-0.269,i2,5.1325969e-6,1042.4333333333334,167.51666666666665,5.1325969e-6,gc,1209.7833333333333,-0.399,i2,-2.3355346e-7,1044.75,165.0333333333333,2.3355346e-7
soak1,swv,68,1212.45,-0.269,i2,5.1590646e-6,1042.4333333333334,170.01666666666665,5.1590646e-6,gc,1212.2833333333333,-0.399,i1,2.7306993e-7,1044.75,167.5333333333333,2.7306993e-7
soak1,swv,68,1212.45,-0.269,i2,5.1590646e-6,1042.4333333333334,170.01666666666665,5.1590646e-6,gc,1212.2833333333333,-0.399,i2,-2.3510476e-7,1044.75,167.5333333333333,2.3510476e-7
soak1,swv,6,1057.4333333333334,-0.349,i2,1.0143492e-6,1042.4333333333334,15,1.0143492e-6,gc,1057.25,-0.399,i1,6.8780047e-8,1044.75,12.5,6.8780047e-8
soak1,swv,6,1057.4333333333334,-0.349,i2,1.0143492e-6,1042.4333333333334,15,1.0143492e-6,gc,1057.25,-0.311,i2,7.7988931e-9,1044.75,12.5,7.7988931e-9
soak1,swv,69,1214.95,-0.265,i2,5.1193219e-6,1042.4333333333334,172.51666666666665,5.1193219e-6,gc,1214.7833333333333,-0.399,i1,2.751548e-7,1044.75,170.0333333333333,2.751548e-7
soak1,swv,69,1214.95,-0.265,i2,5.1193219e-6,1042.4333333333334,172.51666666666665,5.1193219e-6,gc,1214.7833333333333,-0.399,i2,-2.3618234e-7,1044.75,170.0333333333333,2.3618234e-7
soak1,swv,70,1217.45,-0.267,i2,5.1358129e-6,1042.4333333333334,175.01666666666665,5.1358129e-6,gc,1217.2833333333333,-0.399,i1,2.7652638e-7,1044.75,172.5333333333333,2.7652638e-7
soak1,swv,70,1217.45,-0.267,i2,5.1358129e-6,1042.4333333333334,175.01666666666665,5.1358129e-6,gc,1217.2833333333333,-0.399,i2,-2.3817698e-7,1044.75,172.5333333333333,2.3817698e-7
soak1,swv,71,1219.95,-0.271,i2,5.2026007e-6,1042.4333333333334,177.51666666666665,5.2026007e-6,gc,1219.7833333333333,-0.399,i1,2.8040301e-7,1044.75,175.0333333333333,2.8040301e-7
soak1,swv,71,1219.95,-0.271,i2,5.2026007e-6,1042.4333333333334,177.51666666666665,5.2026007e-6,gc,1219.7833333333333,-0.399,i2,-2.3965001e-7,1044.75,175.0333333333333,2.3965001e-7
soak1,swv,72,1222.45,-0.268,i2,5.1732468e-6,1042.4333333333334,180.01666666666665,5.1732468e-6,gc,1222.2833333333333,-0.399,i1,2.8191755e-7,1044.75,177.5333333333333,2.8191755e-7
soak1,swv,72,1222.45,-0.268,i2,5.1732468e-6,1042.4333333333334,180.01666666666665,5.1732468e-6,gc,1222.2833333333333,-0.399,i2,-2.405958e-7,1044.75,177.5333333333333,2.405958e-7
soak1,swv,73,1224.95,-0.272,i2,5.2602354e-6,1042.4333333333334,182.51666666666665,5.2602354e-6,gc,1224.7833333333333,-0.399,i1,2.8515754e-7,1044.75,180.0333333333333,2.8515754e-7
soak1,swv,73,1224.95,-0.272,i2,5.2602354e-6,1042.4333333333334,182.51666666666665,5.2602354e-6,gc,1224.7833333333333,-0.399,i2,-2.4213512e-7,1044.75,180.0333333333333,2.4213512e-7
soak1,swv,74,1227.45,-0.27,i2,5.2651831e-6,1042.4333333333334,185.01666666666665,5.2651831e-6,gc,1227.2833333333333,-0.399,i1,2.8603864e-7,1044.75,182.5333333333333,2.8603864e-7
soak1,swv,74,1227.45,-0.27,i2,5.2651831e-6,1042.4333333333334,185.01666666666665,5.2651831e-6,gc,1227.2833333333333,-0.399,i2,-2.4382939e-7,1044.75,182.5333333333333,2.4382939e-7
soak1,swv,75,1229.95,-0.273,i2,5.2592463e-6,1042.4333333333334,187.51666666666665,5.2592463e-6,gc,1229.7833333333333,-0.399,i1,2.8744776e-7,1044.75,185.0333333333333,2.8744776e-7
soak1,swv,75,1229.95,-0.273,i2,5.2592463e-6,1042.4333333333334,187.51666666666665,5.2592463e-6,gc,1229.7833333333333,-0.399,i2,-2.4480633e-7,1044.75,185.0333333333333,2.4480633e-7
soak1,swv,76,1232.45,-0.269,i2,5.2442397e-6,1042.4333333333334,190.01666666666665,5.2442397e-6,gc,1232.2833333333333,-0.399,i1,2.8893194e-7,1044.75,187.5333333333333,2.8893194e-7
soak1,swv,76,1232.45,-0.269,i2,5.2442397e-6,1042.4333333333334,190.01666666666665,5.2442397e-6,gc,1232.2833333333333,-0.399,i2,-2.4574334e-7,1044.75,187.5333333333333,2.4574334e-7
soak1,swv,77,1234.95,-0.266,i2,5.2486098e-6,1042.4333333333334,192.51666666666665,5.2486098e-6,gc,1234.7833333333333,-0.399,i1,2.8951186e-7,1044.75,190.0333333333333,2.8951186e-7
soak1,swv,77,1234.95,-0.266,i2,5.2486098e-6,1042.4333333333334,192.51666666666665,5.2486098e-6,gc,1234.7833333333333,-0.399,i2,-2.4697351e-7,1044.75,190.0333333333333,2.4697351e-7
soak1,swv,78,1237.45,-0.272,i2,5.2842302e-6,1042.4333333333334,195.01666666666665,5.2842302e-6,gc,1237.2833333333333,-0.399,i1,2.9012057e-7,1044.75,192.5333333333333,2.9012057e-7
soak1,swv,78,1237.45,-0.272,i2,5.2842302e-6,1042.4333333333334,195.01666666666665,5.2842302e-6,gc,1237.2833333333333,-0.399,i2,-2.4872054e-7,1044.75,192.5333333333333,2.4872054e-7
soak1,swv,7,1059.9333333333334,-0.255,i2,1.1532841e-6,1042.4333333333334,17.5,1.1532841e-6,gc,1059.75,-0.399,i1,6.494335e-8,1044.75,15,6.494335e-8
soak1,swv,7,1059.9333333333334,-0.255,i2,1.1532841e-6,1042.4333333333334,17.5,1.1532841e-6,gc,1059.75,-0.201,i2,3.4285914e-9,1044.75,15,3.4285914e-9
soak1,swv,79,1239.95,-0.271,i2,5.2933819e-6,1042.4333333333334,197.51666666666665,5.2933819e-6,gc,1239.7833333333333,-0.399,i1,2.9073007e-7,1044.75,195.0333333333333,2.9073007e-7
soak1,swv,79,1239.95,-0.271,i2,5.2933819e-6,1042.4333333333334,197.51666666666665,5.2933819e-6,gc,1239.7833333333333,-0.399,i2,-2.4962955e-7,1044.75,195.0333333333333,2.4962955e-7
soak1,swv,80,1242.45,-0.267,i2,5.3221588e-6,1042.4333333333334,200.01666666666665,5.3221588e-6,gc,1242.2833333333333,-0.399,i1,2.9214556e-7,1044.75,197.5333333333333,2.9214556e-7
soak1,swv,80,1242.45,-0.267,i2,5.3221588e-6,1042.4333333333334,200.01666666666665,5.3221588e-6,gc,1242.2833333333333,-0.399,i2,-2.5060731e-7,1044.75,197.5333333333333,2.5060731e-7
soak1,swv,81,1244.95,-0.27,i2,5.3393915e-6,1042.4333333333334,202.51666666666665,5.3393915e-6,gc,1244.7833333333333,-0.399,i1,2.9359779e-7,1044.75,200.0333333333333,2.9359779e-7
soak1,swv,81,1244.95,-0.27,i2,5.3393915e-6,1042.4333333333334,202.51666666666665,5.3393915e-6,gc,1244.7833333333333,-0.399,i2,-2.5128151e-7,1044.75,200.0333333333333,2.5128151e-7
soak1,swv,82,1247.45,-0.274,i2,5.3313111e-6,1042.4333333333334,205.01666666666665,5.3313111e-6,gc,1247.2833333333333,-0.399,i1,2.9462109e-7,1044.75,202.5333333333333,2.9462109e-7
soak1,swv,82,1247.45,-0.274,i2,5.3313111e-6,1042.4333333333334,205.01666666666665,5.3313111e-6,gc,1247.2833333333333,-0.399,i2,-2.5324178e-7,1044.75,202.5333333333333,2.5324178e-7
soak1,swv,83,1249.95,-0.267,i2,5.4012326e-6,1042.4333333333334,207.51666666666665,5.4012326e-6,gc,1249.7833333333333,-0.399,i1,2.9539672e-7,1044.75,205.0333333333333,2.9539672e-7
soak1,swv,83,1249.95,-0.267,i2,5.4012326e-6,1042.4333333333334,207.51666666666665,5.4012326e-6,gc,1249.7833333333333,-0.399,i2,-2.5417958e-7,1044.75,205.0333333333333,2.5417958e-7
soak1,swv,84,1252.45,-0.265,i2,5.396862e-6,1042.4333333333334,210.01666666666665,5.396862e-6,gc,1252.2833333333333,-0.399,i1,2.9621873e-7,1044.75,207.5333333333333,2.9621873e-7
soak1,swv,84,1252.45,-0.265,i2,5.396862e-6,1042.4333333333334,210.01666666666665,5.396862e-6,gc,1252.2833333333333,-0.399,i2,-2.5454864e-7,1044.75,207.5333333333333,2.5454864e-7
soak1,swv,85,1254.95,-0.271,i2,5.3802887e-6,1042.4333333333334,212.51666666666665,5.3802887e-6,gc,1254.7833333333333,-0.399,i1,2.9800083e-7,1044.75,210.0333333333333,2.9800083e-7
soak1,swv,85,1254.95,-0.271,i2,5.3802887e-6,1042.4333333333334,212.51666666666665,5.3802887e-6,gc,1254.7833333333333,-0.399,i2,-2.5543292e-7,1044.75,210.0333333333333,2.5543292e-7
soak1,swv,86,1257.4666666666667,-0.266,i2,5.4146722e-6,1042.4333333333334,215.0333333333333,5.4146722e-6,gc,1257.2833333333333,-0.399,i1,2.9954975e-7,1044.75,212.5333333333333,2.9954975e-7
soak1,swv,86,1257.4666666666667,-0.266,i2,5.4146722e-6,1042.4333333333334,215.0333333333333,5.4146722e-6,gc,1257.2833333333333,-0.399,i2,-2.5644263e-7,1044.75,212.5333333333333,2.5644263e-7
soak1,swv,87,1259.9666666666667,-0.264,i2,5.4666184e-6,1042.4333333333334,217.5333333333333,5.4666184e-6,gc,1259.7833333333333,-0.399,i1,3.0039328e-7,1044.75,215.0333333333333,3.0039328e-7
soak1,swv,87,1259.9666666666667,-0.264,i2,5.4666184e-6,1042.4333333333334,217.5333333333333,5.4666184e-6,gc,1259.7833333333333,-0.399,i2,-2.5774227e-7,1044.75,215.0333333333333,2.5774227e-7
soak1,swv,88,1262.4666666666667,-0.27,i2,5.4869843e-6,1042.4333333333334,220.0333333333333,5.4869843e-6,gc,1262.2833333333333,-0.399,i1,3.0081347e-7,1044.75,217.5333333333333,3.0081347e-7
soak1,swv,88,1262.4666666666667,-0.27,i2,5.4869843e-6,1042.4333333333334,220.0333333333333,5.4869843e-6,gc,1262.2833333333333,-0.399,i2,-2.5872563e-7,1044.75,217.5333333333333,2.5872563e-7
soak1,swv,8,1062.4333333333334,-0.257,i2,1.355379e-6,1042.4333333333334,20,1.355379e-6,gc,1062.25,-0.399,i1,6.3734745e-8,1044.75,17.5,6.3734745e-8
soak1,swv,8,1062.4333333333334,-0.257,i2,1.355379e-6,1042.4333333333334,20,1.355379e-6,gc,1062.25,-0.396,i2,-4.7416613e-9,1044.75,17.5,4.7416613e-9
soak1,swv,89,1264.9666666666667,-0.267,i2,5.4442735e-6,1042.4333333333334,222.5333333333333,5.4442735e-6,gc,1264.7833333333333,-0.399,i1,3.0213948e-7,1044.75,220.0333333333333,3.0213948e-7
soak1,swv,89,1264.9666666666667,-0.267,i2,5.4442735e-6,1042.4333333333334,222.5333333333333,5.4442735e-6,gc,1264.7833333333333,-0.399,i2,-2.5934312e-7,1044.75,220.0333333333333,2.5934312e-7
soak1,swv,90,1267.4666666666667,-0.271,i2,5.4677721e-6,1042.4333333333334,225.0333333333333,5.4677721e-6,gc,1267.2833333333333,-0.399,i1,3.0412534e-7,1044.75,222.5333333333333,3.0412534e-7
soak1,swv,90,1267.4666666666667,-0.271,i2,5.4677721e-6,1042.4333333333334,225.0333333333333,5.4677721e-6,gc,1267.2833333333333,-0.399,i2,-2.6001254e-7,1044.75,222.5333333333333,2.6001254e-7
soak1,swv,91,1269.9666666666667,-0.269,i2,5.5271394e-6,1042.4333333333334,227.5333333333333,5.5271394e-6,gc,1269.7833333333333,-0.399,i1,3.0446006e-7,1044.75,225.0333333333333,3.0446006e-7
soak1,swv,91,1269.9666666666667,-0.269,i2,5.5271394e-6,1042.4333333333334,227.5333333333333,5.5271394e-6,gc,1269.7833333333333,-0.399,i2,-2.6048542e-7,1044.75,225.0333333333333,2.6048542e-7
soak1,swv,92,1272.4666666666667,-0.264,i2,5.5214496e-6,1042.4333333333334,230.0333333333333,5.5214496e-6,gc,1272.2833333333333,-0.399,i1,3.0516941e-7,1044.75,227.5333333333333,3.0516941e-7
soak1,swv,92,1272.4666666666667,-0.264,i2,5.5214496e-6,1042.4333333333334,230.0333333333333,5.5214496e-6,gc,1272.2833333333333,-0.399,i2,-2.611844e-7,1044.75,227.5333333333333,2.611844e-7
soak1,swv,93,1274.9666666666667,-0.264,i2,5.4925913e-6,1042.4333333333334,232.5333333333333,5.4925913e-6,gc,1274.7833333333333,-0.399,i1,3.0602251e-7,1044.75,230.0333333333333,3.0602251e-7
soak1,swv,93,1274.9666666666667,-0.264,i2,5.4925913e-6,1042.4333333333334,232.5333333333333,5.4925913e-6,gc,1274.7833333333333,-0.399,i2,-2.6221963e-7,1044.75,230.0333333333333,2.6221963e-7
soak1,swv,94,1277.4666666666667,-0.269,i2,5.5315918e-6,1042.4333333333334,235.0333333333333,5.5315918e-6,gc,1277.2833333333333,-0.399,i1,3.0725349e-7,1044.75,232.5333333333333,3.0725349e-7
soak1,swv,94,1277.4666666666667,-0.269,i2,5.5315918e-6,1042.4333333333334,235.0333333333333,5.5315918e-6,gc,1277.2833333333333,-0.399,i2,-2.6341945e-7,1044.75,232.5333333333333,2.6341945e-7
soak1,swv,95,1279.9666666666667,-0.272,i2,5.5601213e-6,1042.4333333333334,237.5333333333333,5.5601213e-6,gc,1279.7833333333333,-0.399,i1,3.0850126e-7,1044.75,235.0333333333333,3.0850126e-7
soak1,swv,95,1279.9666666666667,-0.272,i2,5.5601213e-6,1042.4333333333334,237.5333333333333,5.5601213e-6,gc,1279.7833333333333,-0.399,i2,-2.6424703e-7,1044.75,235.0333333333333,2.6424703e-7
soak1,swv,96,1282.4666666666667,-0.266,i2,5.533323e-6,1042.4333333333334,240.0333333333333,5.533323e-6,gc,1282.3,-0.399,i1,3.0893659e-7,1044.75,237.54999999999995,3.0893659e-7
soak1,swv,96,1282.4666666666667,-0.266,i2,5.533323e-6,1042.4333333333334,240.0333333333333,5.533323e-6,gc,1282.3,-0.399,i2,-2.645921e-7,1044.75,237.54999999999995,2.645921e-7
soak1,swv,97,1284.9666666666667,-0.269,i2,5.5776009e-6,1042.4333333333334,242.5333333333333,5.5776009e-6,gc,1284.8,-0.399,i1,3.0963395e-7,1044.75,240.04999999999995,3.0963395e-7
soak1,swv,97,1284.9666666666667,-0.269,i2,5.5776009e-6,1042.4333333333334,242.5333333333333,5.5776009e-6,gc,1284.8,-0.399,i2,-2.6508977e-7,1044.75,240.04999999999995,2.6508977e-7
soak1,swv,98,1287.4666666666667,-0.275,i2,5.577519e-6,1042.4333333333334,245.0333333333333,5.577519e-6,gc,1287.3,-0.399,i1,3.098105e-7,1044.75,242.54999999999995,3.098105e-7
soak1,swv,98,1287.4666666666667,-0.275,i2,5.577519e-6,1042.4333333333334,245.0333333333333,5.577519e-6,gc,1287.3,-0.399,i2,-2.6512012e-7,1044.75,242.54999999999995,2.6512012e-7
soak1,swv,NA,1332.2833333333333,-0.271,i2,6.1293836e-6,1042.4333333333334,289.8499999999999,6.1293836e-6,NA,NA,NA,NA,NA,NA,NA,NA
