date,rep,compressed,time,intensity,material,material_id,ruphen_conc,quencher_conc,quencher_eq,quencher_id,comment,run,exp_num,min,bg_sub
82919,41,compressed.dat,1.231e-8,0.0710928,biofilm,4,5,0,0,none,NA,2,4,0.0589246,0.012168199999999997
82919,41,compressed.dat,1.261e-8,0.0698506,biofilm,4,5,0,0,none,NA,2,4,0.0576903,0.012160299999999999
82919,41,compressed.dat,1.291e-8,0.0685957,biofilm,4,5,0,0,none,NA,2,4,0.0564647,0.012130999999999996
82919,41,compressed.dat,1.321e-8,0.0674072,biofilm,4,5,0,0,none,NA,2,4,0.0552313,0.012175900000000003
82919,41,compressed.dat,1.351e-8,0.0663809,biofilm,4,5,0,0,none,NA,2,4,0.0541434,0.012237500000000005
82919,41,compressed.dat,1.381e-8,0.0654111,biofilm,4,5,0,0,none,NA,2,4,0.0532801,0.012131000000000003
82919,41,compressed.dat,1.411e-8,0.0645273,biofilm,4,5,0,0,none,NA,2,4,0.0521444,0.012382899999999995
82919,41,compressed.dat,1.451e-8,0.0634521,biofilm,4,5,0,0,none,NA,2,4,0.0505008,0.012951299999999999
82919,41,compressed.dat,1.481e-8,0.0624873,biofilm,4,5,0,0,none,NA,2,4,0.0491238,0.0133635
82919,41,compressed.dat,1.511e-8,0.0616943,biofilm,4,5,0,0,none,NA,2,4,0.0476444,0.014049899999999997
82919,41,compressed.dat,1.551e-8,0.060502,biofilm,4,5,0,0,none,NA,2,4,0.0459881,0.014513900000000003
82919,41,compressed.dat,1.591e-8,0.0592617,biofilm,4,5,0,0,none,NA,2,4,0.0448699,0.014391800000000003
82919,41,compressed.dat,1.621e-8,0.0584795,biofilm,4,5,0,0,none,NA,2,4,0.044118,0.0143615
82919,41,compressed.dat,1.651e-8,0.0574268,biofilm,4,5,0,0,none,NA,2,4,0.043324,0.014102799999999999
82919,41,compressed.dat,1.691e-8,0.0557158,biofilm,4,5,0,0,none,NA,2,4,0.041993,0.0137228
82919,41,compressed.dat,1.731e-8,0.0539053,biofilm,4,5,0,0,none,NA,2,4,0.040534,0.013371300000000003
82919,41,compressed.dat,1.771e-8,0.0524561,biofilm,4,5,0,0,none,NA,2,4,0.0393572,0.013098899999999997
82919,41,compressed.dat,1.811e-8,0.0515273,biofilm,4,5,0,0,none,NA,2,4,0.0387987,0.0127286
82919,41,compressed.dat,1.861e-8,0.0507197,biofilm,4,5,0,0,none,NA,2,4,0.0383621,0.012357599999999996
82919,41,compressed.dat,1.911e-8,0.0497607,biofilm,4,5,0,0,none,NA,2,4,0.0375438,0.012216899999999996
82919,41,compressed.dat,1.951e-8,0.0487588,biofilm,4,5,0,0,none,NA,2,4,0.0360028,0.012755999999999997
82919,41,compressed.dat,1.991e-8,0.0476104,biofilm,4,5,0,0,none,NA,2,4,0.0341463,0.0134641
82919,41,compressed.dat,2.041e-8,0.0462848,biofilm,4,5,0,0,none,NA,2,4,0.0321108,0.014173999999999999
82919,41,compressed.dat,2.091e-8,0.0447217,biofilm,4,5,0,0,none,NA,2,4,0.0306912,0.014030500000000005
82919,41,compressed.dat,2.141e-8,0.0432008,biofilm,4,5,0,0,none,NA,2,4,0.0295932,0.013607599999999997
82919,41,compressed.dat,2.191e-8,0.0416113,biofilm,4,5,0,0,none,NA,2,4,0.0286688,0.012942499999999996
82919,41,compressed.dat,2.241e-8,0.040585,biofilm,4,5,0,0,none,NA,2,4,0.0280008,0.012584200000000004
82919,41,compressed.dat,2.291e-8,0.0401494,biofilm,4,5,0,0,none,NA,2,4,0.0278113,0.012338100000000001
82919,41,compressed.dat,2.341e-8,0.0400296,biofilm,4,5,0,0,none,NA,2,4,0.0276453,0.012384299999999997
82919,41,compressed.dat,2.401e-8,0.0398656,biofilm,4,5,0,0,none,NA,2,4,0.0270516,0.012814000000000002
82919,41,compressed.dat,2.461e-8,0.0389691,biofilm,4,5,0,0,none,NA,2,4,0.0260568,0.012912299999999998
82919,41,compressed.dat,2.511e-8,0.0378682,biofilm,4,5,0,0,none,NA,2,4,0.0251434,0.012724799999999998
82919,41,compressed.dat,2.561e-8,0.0367269,biofilm,4,5,0,0,none,NA,2,4,0.0239682,0.012758700000000001
82919,41,compressed.dat,2.621e-8,0.0349854,biofilm,4,5,0,0,none,NA,2,4,0.0220828,0.0129026
82919,41,compressed.dat,2.691e-8,0.032918,biofilm,4,5,0,0,none,NA,2,4,0.0198875,0.013030500000000004
82919,41,compressed.dat,2.761e-8,0.0316299,biofilm,4,5,0,0,none,NA,2,4,0.0188973,0.012732600000000004
82919,41,compressed.dat,2.821e-8,0.0313812,biofilm,4,5,0,0,none,NA,2,4,0.0187834,0.0125978
82919,41,compressed.dat,2.881e-8,0.031374,biofilm,4,5,0,0,none,NA,2,4,0.0185223,0.0128517
82919,41,compressed.dat,2.951e-8,0.0310854,biofilm,4,5,0,0,none,NA,2,4,0.0180838,0.013001599999999999
82919,41,compressed.dat,3.021e-8,0.0307178,biofilm,4,5,0,0,none,NA,2,4,0.0178699,0.012847899999999999
82919,41,compressed.dat,3.091e-8,0.029895,biofilm,4,5,0,0,none,NA,2,4,0.0174114,0.012483600000000001
82919,41,compressed.dat,3.161e-8,0.0287523,biofilm,4,5,0,0,none,NA,2,4,0.0165151,0.0122372
82919,41,compressed.dat,3.231e-8,0.0277051,biofilm,4,5,0,0,none,NA,2,4,0.015637,0.012068099999999998
82919,41,compressed.dat,3.311e-8,0.0269775,biofilm,4,5,0,0,none,NA,2,4,0.0146151,0.0123624
82919,41,compressed.dat,3.391e-8,0.0262754,biofilm,4,5,0,0,none,NA,2,4,0.0137615,0.012513900000000001
82919,41,compressed.dat,3.471e-8,0.0255244,biofilm,4,5,0,0,none,NA,2,4,0.0138846,0.011639799999999999
82919,41,compressed.dat,3.551e-8,0.0247598,biofilm,4,5,0,0,none,NA,2,4,0.01366,0.011099799999999998
82919,41,compressed.dat,3.631e-8,0.0239399,biofilm,4,5,0,0,none,NA,2,4,0.0125906,0.0113493
82919,41,compressed.dat,3.711e-8,0.0229971,biofilm,4,5,0,0,none,NA,2,4,0.0114246,0.0115725
82919,41,compressed.dat,3.801e-8,0.0224682,biofilm,4,5,0,0,none,NA,2,4,0.00981682,0.01265138
82919,41,compressed.dat,3.891e-8,0.0222217,biofilm,4,5,0,0,none,NA,2,4,0.00912482,0.01309688
82919,41,compressed.dat,3.981e-8,0.021842,biofilm,4,5,0,0,none,NA,2,4,0.0095465,0.012295500000000001
82919,41,compressed.dat,4.071e-8,0.0216343,biofilm,4,5,0,0,none,NA,2,4,0.00913166,0.012502639999999999
82919,41,compressed.dat,4.161e-8,0.0206967,biofilm,4,5,0,0,none,NA,2,4,0.00896682,0.011729879999999998
82919,41,compressed.dat,4.261e-8,0.0195549,biofilm,4,5,0,0,none,NA,2,4,0.00887775,0.01067715
82919,41,compressed.dat,4.361e-8,0.01954,biofilm,4,5,0,0,none,NA,2,4,0.00907307,0.010466929999999998
82919,41,compressed.dat,4.461e-8,0.0198229,biofilm,4,5,0,0,none,NA,2,4,0.00893283,0.010890070000000002
82919,41,compressed.dat,4.571e-8,0.0189326,biofilm,4,5,0,0,none,NA,2,4,0.00769383,0.011238770000000002
82919,41,compressed.dat,4.681e-8,0.0179146,biofilm,4,5,0,0,none,NA,2,4,0.00608322,0.011831379999999999
82919,41,compressed.dat,4.791e-8,0.0172568,biofilm,4,5,0,0,none,NA,2,4,0.00522964,0.012027159999999999
82919,41,compressed.dat,4.901e-8,0.0165463,biofilm,4,5,0,0,none,NA,2,4,0.00546018,0.01108612
82919,41,compressed.dat,5.011e-8,0.0158438,biofilm,4,5,0,0,none,NA,2,4,0.00455516,0.011288640000000003
82919,41,compressed.dat,5.131e-8,0.016638,biofilm,4,5,0,0,none,NA,2,4,0.00521434,0.01142366
82919,41,compressed.dat,5.251e-8,0.0167904,biofilm,4,5,0,0,none,NA,2,4,0.00540933,0.01138107
82919,41,compressed.dat,5.371e-8,0.0157321,biofilm,4,5,0,0,none,NA,2,4,0.00551708,0.010215019999999998
82919,41,compressed.dat,5.491e-8,0.0143675,biofilm,4,5,0,0,none,NA,2,4,0.00412417,0.01024333
82919,41,compressed.dat,5.621e-8,0.0143191,biofilm,4,5,0,0,none,NA,2,4,0.00403735,0.01028175
82919,41,compressed.dat,5.761e-8,0.01479,biofilm,4,5,0,0,none,NA,2,4,0.00412608,0.01066392
82919,41,compressed.dat,5.891e-8,0.0140016,biofilm,4,5,0,0,none,NA,2,4,0.00338524,0.01061636
82919,41,compressed.dat,6.021e-8,0.0131449,biofilm,4,5,0,0,none,NA,2,4,0.00314784,0.009997059999999999
82919,41,compressed.dat,6.161e-8,0.0133924,biofilm,4,5,0,0,none,NA,2,4,0.00310236,0.01029004
82919,41,compressed.dat,6.311e-8,0.0132285,biofilm,4,5,0,0,none,NA,2,4,0.00313898,0.010089520000000001
82919,41,compressed.dat,6.461e-8,0.0126592,biofilm,4,5,0,0,none,NA,2,4,0.00341514,0.00924406
82919,41,compressed.dat,6.611e-8,0.0126841,biofilm,4,5,0,0,none,NA,2,4,0.00290876,0.00977534
82919,41,compressed.dat,6.761e-8,0.0117301,biofilm,4,5,0,0,none,NA,2,4,0.00170923,0.010020870000000001
82919,41,compressed.dat,6.911e-8,0.0112397,biofilm,4,5,0,0,none,NA,2,4,0.00162556,0.00961414
82919,41,compressed.dat,7.081e-8,0.012249,biofilm,4,5,0,0,none,NA,2,4,0.00190141,0.01034759
82919,41,compressed.dat,7.251e-8,0.0118518,biofilm,4,5,0,0,none,NA,2,4,0.00213117,0.00972063
82919,41,compressed.dat,7.411e-8,0.0105298,biofilm,4,5,0,0,none,NA,2,4,0.00219855,0.00833125
82919,41,compressed.dat,7.581e-8,0.0108497,biofilm,4,5,0,0,none,NA,2,4,0.0017738,0.0090759
82919,41,compressed.dat,7.761e-8,0.010871,biofilm,4,5,0,0,none,NA,2,4,0.00176078,0.00911022
82919,41,compressed.dat,7.941e-8,0.00943869,biofilm,4,5,0,0,none,NA,2,4,6.72893e-4,0.008765796999999999
82919,41,compressed.dat,8.131e-8,0.0101758,biofilm,4,5,0,0,none,NA,2,4,7.07832e-4,0.009467968
82919,41,compressed.dat,8.321e-8,0.010246,biofilm,4,5,0,0,none,NA,2,4,0.00171521,0.00853079
82919,41,compressed.dat,8.511e-8,0.00997305,biofilm,4,5,0,0,none,NA,2,4,7.06855e-4,0.009266195000000001
82919,41,compressed.dat,8.711e-8,0.00978555,biofilm,4,5,0,0,none,NA,2,4,5.77754e-4,0.009207796
82919,41,compressed.dat,8.911e-8,0.00983926,biofilm,4,5,0,0,none,NA,2,4,5.92207e-4,0.009247053000000002
82919,41,compressed.dat,9.121e-8,0.00926216,biofilm,4,5,0,0,none,NA,2,4,9.08826e-4,0.008353334
82919,41,compressed.dat,9.331e-8,0.00985449,biofilm,4,5,0,0,none,NA,2,4,9.61348e-4,0.008893142
82919,41,compressed.dat,9.541e-8,0.00915829,biofilm,4,5,0,0,none,NA,2,4,2.15645e-4,0.008942644999999999
82919,41,compressed.dat,9.771e-8,0.00893962,biofilm,4,5,0,0,none,NA,2,4,1.20918e-4,0.008818702000000001
82919,41,compressed.dat,1.0001e-7,0.0089177,biofilm,4,5,0,0,none,NA,2,4,-2.47779e-4,0.009165479
82919,41,compressed.dat,1.0231e-7,0.00873617,biofilm,4,5,0,0,none,NA,2,4,9.36999e-4,0.007799171
82919,41,compressed.dat,1.0471e-7,0.00796208,biofilm,4,5,0,0,none,NA,2,4,0.00102521,0.0069368699999999995
82919,41,compressed.dat,1.0711e-7,0.00823942,biofilm,4,5,0,0,none,NA,2,4,4.46113e-4,0.007793307000000001
82919,41,compressed.dat,1.0961e-7,0.00783226,biofilm,4,5,0,0,none,NA,2,4,1.89052e-4,0.007643208
82919,41,compressed.dat,1.1221e-7,0.00828929,biofilm,4,5,0,0,none,NA,2,4,5.41666e-4,0.007747624
82919,41,compressed.dat,1.1481e-7,0.00793607,biofilm,4,5,0,0,none,NA,2,4,7.48397e-4,0.007187673
82919,41,compressed.dat,1.1751e-7,0.00801367,biofilm,4,5,0,0,none,NA,2,4,-6.03516e-6,0.008019705160000001
82919,41,compressed.dat,1.2031e-7,0.00786984,biofilm,4,5,0,0,none,NA,2,4,6.98206e-4,0.007171634
82919,41,compressed.dat,1.2311e-7,0.00751465,biofilm,4,5,0,0,none,NA,2,4,2.30293e-4,0.007284357
82919,41,compressed.dat,1.2591e-7,0.00706766,biofilm,4,5,0,0,none,NA,2,4,3.76219e-4,0.006691441
82919,41,compressed.dat,1.2881e-7,0.00752585,biofilm,4,5,0,0,none,NA,2,4,2.82181e-4,0.0072436689999999995
82919,41,compressed.dat,1.3181e-7,0.00791204,biofilm,4,5,0,0,none,NA,2,4,3.8166e-4,0.007530380000000001
82919,41,compressed.dat,1.3491e-7,0.00761951,biofilm,4,5,0,0,none,NA,2,4,2.35298e-4,0.007384212
82919,41,compressed.dat,1.3811e-7,0.00693701,biofilm,4,5,0,0,none,NA,2,4,4.2585e-4,0.00651116
82919,41,compressed.dat,1.4131e-7,0.00774451,biofilm,4,5,0,0,none,NA,2,4,7.26753e-4,0.0070177569999999995
82919,41,compressed.dat,1.4461e-7,0.00632497,biofilm,4,5,0,0,none,NA,2,4,2.06457e-6,0.00632290543
82919,41,compressed.dat,1.4801e-7,0.00736805,biofilm,4,5,0,0,none,NA,2,4,2.38967e-4,0.0071290830000000005
82919,41,compressed.dat,1.5141e-7,0.00700741,biofilm,4,5,0,0,none,NA,2,4,3.37083e-4,0.006670327
82919,41,compressed.dat,1.5491e-7,0.0058763,biofilm,4,5,0,0,none,NA,2,4,1.72938e-5,0.0058590062
82919,41,compressed.dat,1.5851e-7,0.00634852,biofilm,4,5,0,0,none,NA,2,4,-2.44642e-4,0.006593162
82919,41,compressed.dat,1.6221e-7,0.0069908,biofilm,4,5,0,0,none,NA,2,4,-1.72913e-5,0.0070080913
82919,41,compressed.dat,1.6601e-7,0.00608907,biofilm,4,5,0,0,none,NA,2,4,6.53145e-4,0.005435925
82919,41,compressed.dat,1.6981e-7,0.00650252,biofilm,4,5,0,0,none,NA,2,4,9.21865e-5,0.0064103335000000004
82919,41,compressed.dat,1.7371e-7,0.00603232,biofilm,4,5,0,0,none,NA,2,4,-1.60625e-4,0.006192945
82919,41,compressed.dat,1.7781e-7,0.00553278,biofilm,4,5,0,0,none,NA,2,4,6.91602e-5,0.0054636198000000006
82919,41,compressed.dat,1.8201e-7,0.00596359,biofilm,4,5,0,0,none,NA,2,4,1.63189e-4,0.005800401
82919,41,compressed.dat,1.8621e-7,0.0052493,biofilm,4,5,0,0,none,NA,2,4,-1.66843e-5,0.0052659843
82919,41,compressed.dat,1.9051e-7,0.00591131,biofilm,4,5,0,0,none,NA,2,4,4.4407e-6,0.0059068693
82919,41,compressed.dat,1.9501e-7,0.0055684,biofilm,4,5,0,0,none,NA,2,4,-1.34305e-4,0.005702705000000001
82919,41,compressed.dat,1.9961e-7,0.0054868,biofilm,4,5,0,0,none,NA,2,4,3.83104e-4,0.005103696
82919,41,compressed.dat,2.0421e-7,0.00536553,biofilm,4,5,0,0,none,NA,2,4,2.17756e-5,0.0053437544
82919,41,compressed.dat,2.0891e-7,0.00519458,biofilm,4,5,0,0,none,NA,2,4,4.5181e-4,0.0047427699999999995
82919,41,compressed.dat,2.1381e-7,0.00522887,biofilm,4,5,0,0,none,NA,2,4,9.86328e-6,0.00521900672
82919,41,compressed.dat,2.1881e-7,0.00523934,biofilm,4,5,0,0,none,NA,2,4,3.77051e-4,0.0048622890000000005
82919,41,compressed.dat,2.2391e-7,0.00491602,biofilm,4,5,0,0,none,NA,2,4,-4.26333e-4,0.005342353
82919,41,compressed.dat,2.2911e-7,0.00480634,biofilm,4,5,0,0,none,NA,2,4,2.52679e-4,0.0045536610000000005
82919,41,compressed.dat,2.3441e-7,0.00473564,biofilm,4,5,0,0,none,NA,2,4,3.66325e-4,0.004369315
82919,41,compressed.dat,2.3991e-7,0.0048554,biofilm,4,5,0,0,none,NA,2,4,-2.1481e-4,0.00507021
82919,41,compressed.dat,2.4551e-7,0.00438463,biofilm,4,5,0,0,none,NA,2,4,1.56074e-4,0.004228556
82919,41,compressed.dat,2.5121e-7,0.00448986,biofilm,4,5,0,0,none,NA,2,4,-1.84881e-4,0.004674741
82919,41,compressed.dat,2.5711e-7,0.00417904,biofilm,4,5,0,0,none,NA,2,4,1.06465e-4,0.004072575
82919,41,compressed.dat,2.6311e-7,0.00450749,biofilm,4,5,0,0,none,NA,2,4,-8.80013e-5,0.004595491300000001
82919,41,compressed.dat,2.6921e-7,0.00407847,biofilm,4,5,0,0,none,NA,2,4,-1.67143e-5,0.0040951843
82919,41,compressed.dat,2.7551e-7,0.00403827,biofilm,4,5,0,0,none,NA,2,4,2.67158e-4,0.003771112
82919,41,compressed.dat,2.8191e-7,0.00448859,biofilm,4,5,0,0,none,NA,2,4,-2.44133e-4,0.0047327229999999994
82919,41,compressed.dat,2.8841e-7,0.0036464,biofilm,4,5,0,0,none,NA,2,4,2.13928e-4,0.003432472
82919,41,compressed.dat,2.9511e-7,0.00379446,biofilm,4,5,0,0,none,NA,2,4,7.82364e-5,0.0037162236
82919,41,compressed.dat,3.0201e-7,0.00395924,biofilm,4,5,0,0,none,NA,2,4,-2.76264e-4,0.004235504
82919,41,compressed.dat,3.0901e-7,0.00363931,biofilm,4,5,0,0,none,NA,2,4,-1.42224e-4,0.003781534
82919,41,compressed.dat,3.1621e-7,0.00329542,biofilm,4,5,0,0,none,NA,2,4,7.61033e-6,0.00328780967
82919,41,compressed.dat,3.2361e-7,0.00343858,biofilm,4,5,0,0,none,NA,2,4,6.19283e-5,0.0033766517000000003
82919,41,compressed.dat,3.3111e-7,0.0033824,biofilm,4,5,0,0,none,NA,2,4,-1.25381e-4,0.0035077809999999997
82919,41,compressed.dat,3.3881e-7,0.00341344,biofilm,4,5,0,0,none,NA,2,4,-1.00161e-4,0.003513601
82919,41,compressed.dat,3.4671e-7,0.00316333,biofilm,4,5,0,0,none,NA,2,4,-1.33135e-4,0.0032964649999999997
82919,41,compressed.dat,3.5481e-7,0.00320672,biofilm,4,5,0,0,none,NA,2,4,-4.31207e-5,0.0032498407
82919,41,compressed.dat,3.6311e-7,0.00333938,biofilm,4,5,0,0,none,NA,2,4,-2.57058e-4,0.003596438
82919,41,compressed.dat,3.7161e-7,0.0029452,biofilm,4,5,0,0,none,NA,2,4,-2.61372e-4,0.003206572
82919,41,compressed.dat,3.8021e-7,0.00282224,biofilm,4,5,0,0,none,NA,2,4,-2.10682e-4,0.0030329220000000004
82919,41,compressed.dat,3.8901e-7,0.00278353,biofilm,4,5,0,0,none,NA,2,4,3.87782e-5,0.0027447518000000004
82919,41,compressed.dat,3.9811e-7,0.00289466,biofilm,4,5,0,0,none,NA,2,4,-2.21813e-4,0.003116473
82919,41,compressed.dat,4.0741e-7,0.00294571,biofilm,4,5,0,0,none,NA,2,4,-1.03255e-4,0.003048965
82919,41,compressed.dat,4.1691e-7,0.00289775,biofilm,4,5,0,0,none,NA,2,4,-7.47607e-5,0.0029725107
82919,41,compressed.dat,4.2661e-7,0.00265599,biofilm,4,5,0,0,none,NA,2,4,-5.58398e-5,0.0027118298
82919,41,compressed.dat,4.3651e-7,0.00253332,biofilm,4,5,0,0,none,NA,2,4,-1.0959e-4,0.00264291
82919,41,compressed.dat,4.4671e-7,0.00254958,biofilm,4,5,0,0,none,NA,2,4,-4.45751e-4,0.002995331
82919,41,compressed.dat,4.5711e-7,0.00234916,biofilm,4,5,0,0,none,NA,2,4,-2.99417e-4,0.002648577
82919,41,compressed.dat,4.6771e-7,0.0025429,biofilm,4,5,0,0,none,NA,2,4,-3.02151e-4,0.002845051
82919,41,compressed.dat,4.7861e-7,0.00220922,biofilm,4,5,0,0,none,NA,2,4,-1.6003e-4,0.00236925
82919,41,compressed.dat,4.8981e-7,0.0023927,biofilm,4,5,0,0,none,NA,2,4,-1.23274e-4,0.0025159740000000002
82919,41,compressed.dat,5.0121e-7,0.00228048,biofilm,4,5,0,0,none,NA,2,4,-1.12378e-4,0.0023928580000000003
82919,41,compressed.dat,5.1281e-7,0.00218887,biofilm,4,5,0,0,none,NA,2,4,-2.03814e-4,0.002392684
82919,41,compressed.dat,5.2481e-7,0.00208262,biofilm,4,5,0,0,none,NA,2,4,-1.4706e-4,0.00222968
82919,41,compressed.dat,5.3711e-7,0.00201925,biofilm,4,5,0,0,none,NA,2,4,-3.1403e-4,0.00233328
82919,41,compressed.dat,5.4961e-7,0.0018907,biofilm,4,5,0,0,none,NA,2,4,-2.13175e-4,0.002103875
82919,41,compressed.dat,5.6241e-7,0.00185158,biofilm,4,5,0,0,none,NA,2,4,-1.25281e-4,0.001976861
82919,41,compressed.dat,5.7551e-7,0.00193146,biofilm,4,5,0,0,none,NA,2,4,-2.59941e-4,0.002191401
82919,41,compressed.dat,5.8891e-7,0.00190611,biofilm,4,5,0,0,none,NA,2,4,-1.57402e-4,0.002063512
82919,41,compressed.dat,6.0261e-7,0.00189517,biofilm,4,5,0,0,none,NA,2,4,-3.38137e-4,0.002233307
82919,41,compressed.dat,6.1661e-7,0.00187042,biofilm,4,5,0,0,none,NA,2,4,-2.27192e-4,0.002097612
82919,41,compressed.dat,6.3101e-7,0.00167034,biofilm,4,5,0,0,none,NA,2,4,-2.30069e-4,0.001900409
82919,41,compressed.dat,6.4571e-7,0.00144507,biofilm,4,5,0,0,none,NA,2,4,-1.16677e-4,0.0015617469999999998
82919,41,compressed.dat,6.6071e-7,0.00149733,biofilm,4,5,0,0,none,NA,2,4,-4.70251e-5,0.0015443551000000001
82919,41,compressed.dat,6.7611e-7,0.00146752,biofilm,4,5,0,0,none,NA,2,4,-3.85968e-4,0.001853488
82919,41,compressed.dat,6.9191e-7,0.00155349,biofilm,4,5,0,0,none,NA,2,4,-3.01689e-4,0.001855179
82919,41,compressed.dat,7.0801e-7,0.001514,biofilm,4,5,0,0,none,NA,2,4,-1.59138e-4,0.001673138
82919,41,compressed.dat,7.2451e-7,0.0016675,biofilm,4,5,0,0,none,NA,2,4,-3.20884e-4,0.001988384
82919,41,compressed.dat,7.4141e-7,0.00137816,biofilm,4,5,0,0,none,NA,2,4,-2.76543e-4,0.001654703
82919,41,compressed.dat,7.5861e-7,0.0011931,biofilm,4,5,0,0,none,NA,2,4,-1.16566e-4,0.0013096660000000001
82919,41,compressed.dat,7.7631e-7,0.00148381,biofilm,4,5,0,0,none,NA,2,4,-2.77823e-4,0.0017616329999999999
82919,41,compressed.dat,7.9441e-7,0.00128909,biofilm,4,5,0,0,none,NA,2,4,-1.75195e-4,0.0014642849999999998
82919,41,compressed.dat,8.1291e-7,0.00109936,biofilm,4,5,0,0,none,NA,2,4,-3.79581e-4,0.001478941
82919,41,compressed.dat,8.3181e-7,0.00105174,biofilm,4,5,0,0,none,NA,2,4,-2.79709e-4,0.001331449
82919,41,compressed.dat,8.5111e-7,0.00103181,biofilm,4,5,0,0,none,NA,2,4,-2.24526e-4,0.001256336
82919,41,compressed.dat,8.7101e-7,9.11984e-4,biofilm,4,5,0,0,none,NA,2,4,-2.64244e-4,0.001176228
82919,41,compressed.dat,8.9131e-7,9.75203e-4,biofilm,4,5,0,0,none,NA,2,4,-2.44412e-4,0.001219615
82919,41,compressed.dat,9.1201e-7,9.97721e-4,biofilm,4,5,0,0,none,NA,2,4,-2.74776e-4,0.001272497
82919,41,compressed.dat,9.3331e-7,0.00109471,biofilm,4,5,0,0,none,NA,2,4,-2.95477e-4,0.001390187
82919,41,compressed.dat,9.5511e-7,8.90678e-4,biofilm,4,5,0,0,none,NA,2,4,-4.64096e-4,0.001354774
82919,41,compressed.dat,9.7731e-7,9.04698e-4,biofilm,4,5,0,0,none,NA,2,4,-7.10812e-5,9.757792e-4
82919,41,compressed.dat,1.00001e-6,9.02964e-4,biofilm,4,5,0,0,none,NA,2,4,-3.02307e-4,0.001205271
82919,41,compressed.dat,1.02331e-6,8.60004e-4,biofilm,4,5,0,0,none,NA,2,4,-3.84958e-4,0.001244962
82919,41,compressed.dat,1.04721e-6,7.90685e-4,biofilm,4,5,0,0,none,NA,2,4,-2.3033e-4,0.001021015
82919,41,compressed.dat,1.07161e-6,8.15604e-4,biofilm,4,5,0,0,none,NA,2,4,-1.91987e-4,0.001007591
82919,41,compressed.dat,1.09651e-6,7.61409e-4,biofilm,4,5,0,0,none,NA,2,4,-1.22572e-4,8.83981e-4
82919,41,compressed.dat,1.12211e-6,5.67773e-4,biofilm,4,5,0,0,none,NA,2,4,-8.74354e-5,6.552084e-4
82919,41,compressed.dat,1.14831e-6,6.03146e-4,biofilm,4,5,0,0,none,NA,2,4,-1.71015e-4,7.74161e-4
82919,41,compressed.dat,1.17501e-6,6.36089e-4,biofilm,4,5,0,0,none,NA,2,4,-2.16777e-4,8.52866e-4
82919,41,compressed.dat,1.20231e-6,4.92683e-4,biofilm,4,5,0,0,none,NA,2,4,-3.68467e-4,8.6115e-4
82919,41,compressed.dat,1.23031e-6,6.29223e-4,biofilm,4,5,0,0,none,NA,2,4,-3.23886e-4,9.53109e-4
82919,41,compressed.dat,1.25901e-6,6.99185e-4,biofilm,4,5,0,0,none,NA,2,4,-2.5914e-4,9.583249999999999e-4
82919,41,compressed.dat,1.28831e-6,4.96833e-4,biofilm,4,5,0,0,none,NA,2,4,-1.04853e-4,6.01686e-4
82919,41,compressed.dat,1.31831e-6,3.17563e-4,biofilm,4,5,0,0,none,NA,2,4,-1.83731e-4,5.01294e-4
82919,41,compressed.dat,1.34901e-6,4.49842e-4,biofilm,4,5,0,0,none,NA,2,4,-2.50459e-4,7.00301e-4
82919,41,compressed.dat,1.38041e-6,3.39641e-4,biofilm,4,5,0,0,none,NA,2,4,-2.36707e-4,5.76348e-4
82919,41,compressed.dat,1.41261e-6,3.99965e-4,biofilm,4,5,0,0,none,NA,2,4,-3.85822e-4,7.85787e-4
82919,41,compressed.dat,1.44551e-6,4.08109e-4,biofilm,4,5,0,0,none,NA,2,4,-3.20535e-4,7.28644e-4
82919,41,compressed.dat,1.47921e-6,3.56377e-4,biofilm,4,5,0,0,none,NA,2,4,-3.41099e-4,6.97476e-4
82919,41,compressed.dat,1.51371e-6,1.35854e-4,biofilm,4,5,0,0,none,NA,2,4,-2.69034e-4,4.0488800000000006e-4
82919,41,compressed.dat,1.54891e-6,2.98389e-4,biofilm,4,5,0,0,none,NA,2,4,-4.19593e-4,7.17982e-4
82919,41,compressed.dat,1.58501e-6,3.40746e-4,biofilm,4,5,0,0,none,NA,2,4,-3.75395e-4,7.16141e-4
82919,41,compressed.dat,1.62191e-6,2.66486e-4,biofilm,4,5,0,0,none,NA,2,4,-2.31831e-4,4.983170000000001e-4
82919,41,compressed.dat,1.65961e-6,1.29504e-4,biofilm,4,5,0,0,none,NA,2,4,-3.21393e-4,4.50897e-4
82919,41,compressed.dat,1.69831e-6,2.15262e-4,biofilm,4,5,0,0,none,NA,2,4,-2.96024e-4,5.11286e-4
82919,41,compressed.dat,1.73791e-6,2.09473e-4,biofilm,4,5,0,0,none,NA,2,4,-9.12891e-5,3.007621e-4
82919,41,compressed.dat,1.77841e-6,1.32312e-4,biofilm,4,5,0,0,none,NA,2,4,-2.76133e-4,4.08445e-4
82919,41,compressed.dat,1.81981e-6,5.09308e-7,biofilm,4,5,0,0,none,NA,2,4,-3.10083e-4,3.10592308e-4
82919,41,compressed.dat,1.86221e-6,1.59752e-4,biofilm,4,5,0,0,none,NA,2,4,-2.49408e-4,4.0916e-4
82919,42,compressed.dat,-9.939e-8,1.27813e-4,biofilm,4,5,0,0,none,NA,3,4,-2.01152e-4,3.2896499999999996e-4
